ID,FORM,XPOSTAG
8238,i-in-ku4-ku4-de3-en,V
8239,ud,N
8239,en-sze3,AV
8239,i3-szub,V
8239,er2,N
8239,a-nir,N
8239,szag4,N
8239,sag3,V
8239,ur5,N
8239,usz2-a,V
8240,{d}en-ki-ke4,NE
8240,igi-ni,N
8240,im-ma-an-sig7-sig7,V
8240,gidru,N
8240,szu,N
8240,bi2-in-du8,V
8241,en,N
8241,ki,N
8241,gal,V
8241,an-na,NE
8241,si,N
8241,la2,V
8241,X,O
8241,X,O
8241,X,O
8241,(...),O
8242,he2-sag3-ge,V
8242,a2-ni,N
8242,na-an-kusz2-u3,V
8243,...,O
8243,X-nu2,V
8244,a-a-gu10,N
8244,u3,CNJ
8244,ama-gu10,N
8244,me-a,AV
8244,se12-me-esz,V
8244,igi,N
8244,bi2-du8-am3,V
8244,igi,N
8244,i-ni-du8-am3,V
8244,a-na-gin7,AV
8244,an-ak,V
8245,ur-giri3-nun-na,NE
8245,dim2-ma-ni,N
8245,dumu,N
8245,ha-ma-zu-ke4,NE
8246,ur-sag,N
8246,kalag-ga,V
8246,mu-na-ab-zi-zi-i,V
8247,...,O
8247,X,O
8247,gi4-gi4-da-ni,V
8248,im-ma-gen-na-zu,V
8248,na-ag2-til3,N
8248,na-nam,V
8249,X,O
8249,X,O
8249,X,O
8249,X,O
8249,...,O
8249,GA,O
8249,NE,O
8249,gu3,N
8249,mu-na-ni-ib-be2,V
8250,ud,N
8250,me-da,AV
8250,DU.DU,O
8250,inim,N
8250,bal-bal-e-da-ni,V
8250,...,O
8251,szu,N
8251,sag9-sag9-ga-ni,V
8251,hur-ru-um,N
8251,kur-ra-ka,N
8251,mu-na-zi-zi-zi-i,V
8252,...,O
8252,X,O
8252,X,O
8252,HA{},O
8252,RA{},O
8252,X,O
8252,X,O
8252,X,O
8252,X,O
8252,NE,O
8253,a2-bi,N
8253,a-na-bi,DET
8253,he2-ma-ta-si{}-X,V
8253,(X),O
8254,{d}sze3-ri5-da,NE
8254,en,N
8254,szul,N
8254,me2-ke4,N
8255,dumu,N
8255,nun-e,N
8255,ABxA,N
8255,kug-ta,AJ
8255,e3-a,V
8255,ba-zal-zal,V
8255,si,N
8255,i3-...,O
8256,ud,N
8256,su3-ra2-sze3,V
8256,aga-gu10,N
8256,dalla,V
8256,he2-bi2-in-e3,V
8257,...,O
8257,GA,O
8257,KA,O
8257,(...),O
8257,{d}sud3,NE
8257,la2-a,V
8257,ma-ra-ab-X,O
8258,...,O
8258,X,O
8258,ib-pad3-de3,V
8259,{szah2}ze2-eh,N
8259,tur-e,V
8259,szu,N
8259,al-gu4-ud-...,V
8260,{tug2}sagszu,N
8260,gesztug2,N
8260,mah,V
8260,lu2,N
8260,zu,V
8260,gisz-nu11-gal,N
8261,digir,N
8261,lu2-u3,N
8261,lu2-ulu3-sze3,N
8262,gu3,N
8262,mu-un-na-de2-a,V
8262,inim,N
8262,nam-ma-sud-su3-ud,V
8263,ka-ta,N
8263,e3-a,V
8263,lugal-ga2-sze3,N
8263,gizzalx(JISZ.TUG2.ZAL),N
8263,he2-em-szi-ak,V
8264,hi-iz,N
8264,gakkul3(U{}.DIM){sar}-am3,N
8264,a,N
8264,im-ma-an-dug4,V
8265,alan,N
8265,kug-sig17,N
8265,ud,N
8265,dug3-ga,V
8265,tud-da,V
8265,...,O
8266,digir,N
8266,gal-gal-e-ne-er,V
8266,szukur2,N
8266,szum2-mu,V
8266,...,O
8266,X,O
8267,me-ri-ga2,N
8267,im-ma-...,V
8268,{m}a-ba-in-da-sa2-a,NE
8268,ugula,N
8268,erin2,N
8268,zu2,N
8268,kesze2,V
8268,lugal,N
8268,nig2,N
8268,X,O
8268,mu-da-an-gi4,V
8269,gu2,N
8269,bi2-X,O
8269,gi6-ba,N
8269,an-bar7-ba,N
8269,a2-bi,N
8269,X,O
8269,i3-gen-ne-en,V
8270,ka5-a,N
8270,zu2,N
8270,bi2-in-sud2-sud2,V
8271,nig2-zid,N
8271,nig2-si-sa2,N
8271,gi16-sa-sze3,N
8271,ak-a,V
8272,szen-szen-na,N
8272,eme,N
8272,sud-sud-e-me-en3,V
8273,bi-in-dug4,V
8273,nam-gu10,N
8273,li-bi2-in-dug4,V
8273,nam-gu10,N
8274,e2-an-na,NE
8274,an-na,NE
8274,ki,N
8274,ag2,V
8275,a-a,N
8275,{d}en-ki,NE
8275,za3-mi2-zu,N
8275,dug3-ga-am3,V
8275,...,O
8276,addir-ni,N
8276,a2,N
8276,nu-kusz2-u3,V
8277,aga,N
8277,kug-ge,AJ
8277,sag-za-a,N
8277,he2-ne2-eb-ge-en,V
8278,za-e,DET
8278,ad-da-gu10,N
8278,he2-me-en,V
8278,bi2-in-dug4,V
8279,inim,N
8279,zu,V
8279,en-na-ke4,N
8279,pa-mul-pa-mul,N
8279,zu,V
8280,iti6,N
8280,...,O
8281,(X),O
8281,nig2-dagal-ba,N
8281,iri,N
8281,ba-an-gul,V
8281,ug3-e,N
8281,ni2,N
8281,bi2-in-te,V
8282,...-za,O
8282,{d}en-lil2-le,NE
8282,X,O
8282,{d}asz-im2-babbar,NE
8283,ninda,N
8283,pad-pax(PAD)-ra2,V
8283,szum2-sikil,N
8283,zil2-la2,V
8283,ninda,N
8283,e2-dub-ba-a,N
8284,gud-de3,N
8284,gud,N
8284,a2{}-gal2-bi,AJ
8284,um-zu,V
8285,5-kam-ma,NU
8285,ur-bar-ra,N
8285,nu-me-a,V
8285,sila4,N
8285,gig2-ga,V
8285,i3-szub,V
8286,ga-ba-de3-u5,V
8286,szesz-gu10,N
8286,ga-ba-de3-u5,V
8287,...,O
8287,dumu,N
8287,he2-en-gal2,NE
8287,mu,N
8287,144,NU
8287,i3-ak,V
8288,digir,N
8288,gal-gal-e-ne,V
8288,ib2-dirig-ga,V
8288,gidru,N
8288,lugal,N
8288,garza,N
8288,digir-re-e-ne,N
8289,ba-an-tum2,V
8289,ba-an-tum2,V
8289,mu-gu10-sze3,N
8289,ba-an-dug4,V
8290,...,O
8290,{na4}za-gin3,N
8290,ba-da-ra,N
8290,...,O
8291,...,O
8291,a,N
8291,zid-da,AJ
8291,numun,N
8291,zid-da,AJ
8292,en-gu10,N
8292,{gisz}kiri6,N
8292,{gisz}za-ba-al-sze3{},N
8292,kur9{}-NE,V
8292,kig2-a-zu-ne,V
8293,szembi-zid,N
8293,nam-iszib,N
8293,eridug{ki}-ga,NE
8294,si,N
8294,sa2-sa2-da,V
8294,iri{},N
8294,...,O
8295,kur-kur-ra,N
8295,dagal,V
8295,im-SAR-e-en,V
8296,mu-ud-da-na-gu10,N
8296,igi-ga2,N
8296,ba-e-tusz,V
8297,en,N
8297,gal,V
8297,{d}en-ki-ke4,NE
8297,gu3,N
8297,mu-un-na-de2-e,V
8298,nig2-erim2,N
8298,nig2-a2-zig3,N
8298,im-mi-in-gul,V
8298,nig2-gen6-na,N
8298,bi2-in-gub,V
8299,szag4,N
8299,dagal,V
8299,sur-ra,V
8299,gisz-hur,N
8299,kug-ga,AJ
8299,e2,N
8299,eridug{ki}-ga-ke4,NE
8299,szu,N
8299,dab-be2,V
8300,...,O
8300,X,O
8300,NE,O
8300,TA{},O
8300,AB{},O
8300,za-e,DET
8300,MA{},O
8300,i-ra-an-dug4,V
8301,er2-gu10,N
8301,im-da-an-sa2-a,V
8301,szag4-gu10,N
8301,im-da-an-hul,V
8302,egir2,N
8302,gi4-in-...,N
8303,gisz-gisz-la2,N
8303,sul-sul,V
8303,mar-uru5,N
8303,hub2,N
8303,sar-sar-re,V
8303,su-lim,N
8303,husz,V
8303,gu2,N
8303,e3,V
8304,sila3-gar-ra,N
8304,{na4}za-gin3,N
8304,duru5-ni,V
8304,szu,N
8304,he2-em-ma-an-ti,V
8305,siki,N
8305,gibil-la2-a-ni,V
8305,sa2,V
8305,ba-ra-mu-e-en,V
8305,...,O
8306,iri,N
8306,en-sze3,N
8306,nu-sze-ga,V
8306,szu-sze3,N
8306,al-ga2-ga2,V
8307,X,O
8307,X,O
8307,X-a-ni,O
8307,gu2-da,N
8307,u3-mu-ni-in-la2,V
8308,mas-su,N
8308,mah,V
8308,szag4,N
8308,{d}en-lil2-la2-ka,NE
8308,sig10-ge5,V
8308,me-bi,N
8308,sag2,V
8308,nu-di,V
8309,e-ne,N
8309,sug4-ga-ni,V
8309,nu-mu-e-szi-du-un,V
8310,masz2,N
8310,su4,V
8310,masz2-da-ri-a,N
8310,gaba-na,N
8310,i-im-tab,V
8311,...,O
8311,DI{},O
8312,me-lem4-bi,N
8312,iri-a,N
8312,ha-ba-ab-dul,V
8313,{d}szul-gi,NE
8313,uszum,N
8313,ni2,N
8313,guru3{},V
8313,...,O
8314,za-e,DET
8314,...,O
8314,E,O
8314,szu,N
8314,ba-ni-ib-gu7{}-e,V
8314,...,O
8315,ambar-ra{a-bar-ra},N
8315,...,O
8315,X,O
8315,BU,O
8315,HU-bi,O
8315,me-e,DET
8315,gen-na,V
8316,mu,N
8316,{d}ezina2-{d}ku3-su3,NE
8316,{d}u8-bi-da-ke4,NE
8317,...,O
8317,MU,O
8318,ga-ar3,N
8318,IM,O
8318,ga-gin7,N
8318,...,O
8319,szesz,N
8319,tab-ba-bi,V
8319,a-ma-i-ra-ta,V
8320,ur-mah-e,N
8320,szah2,N
8320,gisz-gi4,N
8320,u3-mu-ni-in-dab5,V
8321,digir-re-e-ne-er,N
8321,szu-mu-un-ne-mah-en,V
8322,sipad,N
8322,ur-{d}namma-ke4,NE
8322,e2-gal-a-na,N
8322,gisz,N
8322,im-ma-ab-tag-ge,V
8323,iri,N
8323,ki-bi,N
8323,gi-a,V
8323,ni2-gu10,N
8323,il2-la,V
8324,masz2-ansze,N
8324,gisz-hasz,N
8324,ak-a-me-esz,V
8325,{d}iszkur-gin7,NE
8325,KA,O
8325,mah,V
8325,dib,V
8325,i3-SZID,V
8326,e2,N
8326,ki,N
8326,kasz,N
8326,de2-a-zu,V
8326,nim,N
8326,nu-mu-un-bu-bu-bu,V
8327,a-ba-am3,DET
8327,mu-zu,N
8328,kug-sig17,N
8328,kug-babbar,N
8328,urud,N
8328,nagga,N
8328,{na4}lagab,N
8328,za-gin3-na,N
8329,e-ne-ra,DET
8329,nin,N
8329,e2-an-na-ke4,NE
8329,nam,N
8329,mu-un-na-kud-de3,V
8330,JA2,O
8330,DUB,O
8330,szesz-a,N
8330,pad3-da-ni,V
8331,ki-sikil,N
8331,{d}inana,NE
8331,za3-mi2,N
8332,mu-un-dub-dub-be2,V
8332,mu-un-bur2-bur2-re,V
8333,dumu-ni,N
8333,{d}suen-na-ra,NE
8333,hul,V
8333,ba-an-gig,V
8334,esir2-bi,N
8334,esir2,N
8334,igi-su,AV
8334,{d}en-ki-ka,NE
8335,zid2-gu,N
8335,munus-munus-e,N
8335,e2-gal-e,N
8335,ba-ab-du7,V
8336,X,O
8336,X,O
8336,X,O
8336,BA,O
8336,an{}-ur2{},N
8336,X,O
8336,...,O
8337,lu2-sag-kig2-bi,N
8337,he2-en-dab5-a,V
8338,X-bi,O
8338,sim,N
8338,zig3-ga-gin7,V
8338,mu-un-ur4-ur4,V
8339,{d}nin-kur-ra,NE
8339,i3,N
8339,li{}-gin7,AJ
8339,i3,N
8339,li-gin7,AJ
8339,i3-he-nun-na,N
8340,kug,AJ
8340,a-ra-zu-a,N
8340,mi-X-pad3-...,V
8341,X,O
8341,lu2,N
8341,nam-ma-ni,N
8341,sag2,V
8341,nu-di,V
8342,{d}szul-gi-me-en,NE
8342,dalla,V
8342,e3-bi-a,V
8342,inim,N
8342,mu-un-da-bal-e-en,V
8343,en-na,N
8343,lu2-bi,N
8343,lu2-u18-lu,N
8343,he2-a,V
8343,im-ma-zu-a-a-asz,V
8343,digir,N
8343,he2-a,V
8343,im-ma-zu-a-asz,V
8344,uszur,N
8344,ama-gu10,N
8344,e2-a,N
8344,kur9-ra-na,V
8344,er2-gu10,N
8344,nu-sze8-sze8,V
8345,...,O
8345,USZ,O
8346,ud{}-da{},N
8346,{d}en-lil2-le,NE
8346,ki-en-gi,NE
8346,hul,V
8346,mu-un-gi4,V
8347,en3-du-zu,N
8347,zarah,N
8347,a-nir,N
8347,X,O
8347,X,O
8347,DA,O
8347,szag4,N
8347,X,O
8347,X,O
8347,IGI,O
8347,X,O
8347,...,O
8348,lugal,N
8348,ki-en-gi-ra{},NE
8348,ge26-gin7-nam,DET
8348,ug3-e,N
8348,ba-ra-gal2-la,V
8349,en-ki-du10,NE
8349,muszen,N
8349,dab5-ba,V
8349,ki-bi-sze3,N
8349,ha-ba-du,V
8350,{d}utu,NE
8350,{gisz}ig,N
8350,70-am3,NU
8350,szu,N
8350,mu-na-an-zig3,V
8351,masz2,N
8351,babbar2,AJ
8351,a,N
8351,ba-an-tu17-tu17,V
8352,{d}en-ki-ke4,NE
8352,gesztug2,N
8352,nig2,N
8352,sag9-ga,V
8352,...,O
8353,guru5-usz,N
8353,bur2-ru,V
8354,ansze,N
8354,il2-il2-la,V
8354,i3-gub-gub-be2,V
8354,iri-sze3,N
8354,nir,N
8354,mu-un-gal2,V
8355,dumu,N
8355,nig2,N
8355,5,NU
8355,nig2,N
8355,10-ni,NU
8355,ge26-e-me-en,DET
8356,sag5-ga2,V
8356,dub,N
8356,kalag-ga-ba,V
8356,nig2-zid,N
8356,zu2,N
8356,kesze2-da,V
8357,{d}en-lil2-le,NE
8357,sag-zu,N
8357,mu-un-il2,V
8358,u3-ri2-in,N
8358,lu2-lul,N
8358,...,O
8358,lu2,N
8358,zid-ra,AJ
8358,an-ta,N
8358,...,O
8358,MA,O
8358,...,O
8359,kidx(KID2.IM),V
8359,1-e,NU
8359,u3,CNJ
8359,lu2,N
8359,zar,N
8359,kesze2-da,V
8359,1-am3,NU
8360,zid,AJ
8360,dug4-ga-gu10,V
8360,lul-sze3,V
8360,i3-kur9,V
8361,ge26-e,DET
8361,me-bi,N
8361,szu-gu10-usz,N
8361,li-bi2-kur9,V
8361,nam-en-bi,N
8361,nu-ak-e,V
8362,...,O
8362,X,O
8362,szu-a,N
8362,mi-ni-ib-bal-e-ne,V
8363,szu-zu,N
8363,szu-du3-a,N
8363,ba-e-dab5,V
8363,a2-zu,N
8363,a2-la2-e,N
8363,ba-e-la2,V
8364,szu-ni,N
8364,iri{ki}-a,N
8364,nam-bi2-ib-sa2-sa2,V
8365,lu2,N
8365,du,V
8365,hu-mu-e{}-X,V
8366,X,O
8366,X,O
8366,TU-gin7,O
8366,HAR,O
8366,ba-an-ak,V
8367,i-lu,N
8367,sipad,N
8367,zid,AJ
8367,ba-an-dab5-be2-NE-esz-a,V
8367,ud,N
8367,mi-ni{}-ib2-zal-zal-e,V
8368,szag4,N
8368,gen6,V
8368,sag,N
8368,us2-bi-gin7,V
8368,i3-zu,V
8369,a,N
8369,id2,N
8369,hal-hal-la-ka,V
8369,i-im-na8-na8-ne,V
8370,gi4,V
8370,unken-na,N
8370,bi2-in-dug4-ga-zu,V
8370,an,NE
8370,{d}en-lil2,NE
8370,nu-sag2,V
8371,di4-di4-la2-zu-ta,V
8371,sa2-dug4-sze3,N
8371,ma-a-an-gar,V
8371,szag4-gal-gu10-sze3,N
8371,mu-e-szum2,V
8372,i-ne-esz2{},AV
8372,kug-ga,AJ
8372,na-an-ga{}-mu-na-ab-sig10-ge-en,V
8372,me-e,DET
8372,nin9-ni-gen,N
8373,{gisz}ilar-e,N
8373,...,O
8374,A,O
8374,X,O
8374,...,O
8374,KA,O
8374,...-szi{}-ga2-ga2,V
8375,{d}en-ki-me-en,NE
8375,igi,N
8375,he2-em-da-a-du8,V
8376,an,N
8376,ki-a,N
8376,gaba-ri,N
8376,nu-mu-ni-in-tuku-usz,V
8377,sag,N
8377,gig2,V
8377,u8-gin7,N
8377,lu-a-ba,V
8378,ukusz2-gin7,N
8378,ki,N
8378,dug3,V
8378,hu-mu-dar{}-e-sze,V
8379,esztub{ku6}-e,N
8379,gi-zi,N
8379,di4-di4-la2,V
8379,zag,N
8379,im-ma-ni-ib-tag,V
8380,ab2,N
8380,amar-bi,N
8380,nu-ub-da-la2-a-gin7,V
8380,gu3,N
8380,arhusz-a,N
8380,im-me,V
8381,X,O
8381,X,O
8381,X-ni,O
8381,u18-ru,V
8381,szu,N
8381,zid,AJ
8381,...,O
8382,X,O
8382,(X),O
8382,sig7-ga-bi,V
8382,na-nam,V
8382,AB,O
8382,KA,O
8382,a,N
8382,ba-du3,V
8383,lu2,N
8383,du-lum-bi,N
8383,mu-e-il2-a-gin7,V
8384,u3-mu-un-zu,N
8384,me-ta,AV
8384,ba-gen,V
8384,e-ne-ra,DET
8384,mu-un-na-ab-be2,V
8385,gambix(MUNUS.US2.SA2.KID){muszen},N
8385,akkil{}-bi,N
8385,pa,N
8385,X,O
8385,...,O
8386,lu2,N
8386,in-szi-gi4-in-na-zu,V
8386,lu2,N
8386,szul-a-zu,N
8386,in-nu-u3,V
8387,{d}a-nun-na,NE
8387,digir,N
8387,gal-gal-e-ne,V
8387,a2,N
8387,me3,N
8387,szum2-mu,V
8388,ud,N
8388,gal,V
8388,pirig,N
8388,an-na,N
8388,inim,N
8388,he2-a,V
8388,dug4-dug4,V
8389,men,N
8389,zid,AJ
8389,an-na,NE
8389,sag-ga2,N
8389,gal2-la-am3,V
8390,SZE3-bi,O
8390,zag,N
8390,lu2-bi,N
8390,i3-gal2,V
8391,e-ne,DET
8391,gu3,N
8391,mu-ra-ra-ra,V
8392,aratta{ki},NE
8392,kur,N
8392,me,N
8392,sikil-la-sze3,V
8392,zi-gu10,N
8392,ga-ba-szi-de6,V
8393,ud,N
8393,nin9-zu,N
8394,3-kam-ma,NU
8394,uga{muszen}-gin7,N
8394,za-na,N
8394,gug,N
8394,im-kul-e,V
8395,ud,N
8395,an-na,N
8395,gu3,N
8395,mur,V
8395,ak,V
8395,ud-de3,N
8395,ki,N
8395,szu,N
8395,ra-ra,V
8395,szum2-mu,V
8396,e2,N
8396,sila,N
8396,dagal,V
8396,nam-bi2-ib-la2-e,V
8396,kesze2-da,V
8396,gal2-la-am3,V
8397,szu,N
8397,gar,V
8397,sag,N
8397,he2-gi4-gi4,V
8398,e2,N
8398,{d}en-lil2-la2-ka,NE
8398,igi-sze3,N
8398,ma-ra-ab-gub-be2-en,V
8399,gisz-hum-bi,N
8399,e2-gal,N
8399,id2,N
8399,mah-ha,V
8399,me-lem4,N
8399,gur3-ru-am3,V
8400,kug,N
8400,sag9-ga-zu,V
8400,sahar,N
8400,kur-ra-ka,N
8400,nam-ba-da-ab-szar2-re,V
8401,ud,N
8401,nam-tag2-ga,N
8401,nam-gu2-bi-e{},N
8401,X,O
8401,RU{},O
8402,nig2-a-erim2,N
8402,nig2-a2-zig3,N
8402,kalam-ma,N
8402,mi-ni-in-gar-ra,V
8403,...,O
8403,IM,O
8403,SA,O
8403,TE,O
8403,gal{},V
8403,DA,O
8403,...,O
8404,lugal,N
8404,nidba-zu,N
8404,sag-bi,N
8404,szag4,N
8404,abzu-a,N
8404,du3-du3-ra-a,V
8404,ma-ra-du3-du3-ra,V
8405,gi4-bi,NU
8405,gisz-nu11,N
8405,gi4-gi4,V
8405,lu2,N
8405,u6-e,V
8405,am3-ma-ni-in-dim2,V
8406,ugu-ni,N
8406,a-tar,N
8406,mu-ni-ib-ak-e-esz,V
8407,lugal-gu10,N
8407,X,O
8407,X,O
8407,X,O
8407,kur,N
8407,mu-gul,V
8407,X,O
8407,X,O
8407,iri,N
8407,mu-lah4,V
8408,{d}szul-gi-re,NE
8408,e2-babbar2-sze3,NE
8408,na-gen,V
8409,...,O
8409,mu-un-na-an-zi-zi,V
8410,2(MAN)-kam-ma-sze3,NU
8410,munus-e,N
8410,nam,N
8410,gal4-la-na-sze3,N
8410,a-na-am3,DET
8410,im-gu-ul-u8-a-bi,V
8411,dub3-tuku,N
8411,lirum3-sze3,N
8411,gam-e-gin7,V
8412,ki,N
8412,mah,V
8412,ki,N
8412,kal-kal,V
8412,he2-en-na-nam-ma-am3,V
8413,nu-nus,N
8413,digir,N
8413,nam-nin-na{},N
8413,tum2,V
8413,an,N
8413,ki-e,N
8413,dirig,V
8414,nun,N
8414,gal,V
8414,{d}en-ki,NE
8414,...,O
8414,X,O
8414,...,O
8415,kug-sig17,N
8415,sahar-ba-me-en,N
8415,{na4}za-gin3,N
8415,kur-ba-me-en,N
8416,kur-gi4{muszen},N
8416,ki-a,N
8416,ba-ra-ab-taka4-a-bi,V
8417,en3,N
8417,im-ma-szi-tar,V
8417,nu-siki,N
8417,lu2,N
8417,nig2-tuku,AJ
8417,nu-mu-na-gar,V
8417,nu-mu-su,N
8417,lu2,N
8417,a2-tuku,AJ
8417,nu-na-gar,V
8417,e2,N
8417,ibila,N
8417,nu-tuku,V
8417,dumu-munus-bi,N
8417,i3-bi-lu-ba,N
8417,mi-ni-kur9,V
8417,ud,N
8417,nig2-si-sa2,N
8417,mu-na-ta-e3,V
8417,nig2-erim2,N
8417,i3-{d}utu,N
8417,gu2-bi,N
8417,giri3,N
8417,bi2-us2,V
8417,iri-e,N
8417,{d}utu-gin7,NE
8417,ki-sza-ra,N
8417,im-ma-ta-a-e3,V
8417,sag-ga2-ni-a,N
8417,gur,N
8417,im-mi-dar,V
8417,igi,N
8417,an,NE
8417,kug-ga-ke4,AJ
8417,ne-te-ni,DET
8417,bi2-zu,V
8417,gud-gin7,N
8417,sag,N
8417,il2-la,V
8417,mu-ku4-ku4,V
8417,esz3,N
8417,e2-ninnu-a,NE
8417,gud,N
8417,du7,V
8417,masz2,N
8417,du7-e,V
8417,gisz,N
8417,bi2-tag,V
8417,bur,N
8417,an-na,N
8417,mu-gub,V
8417,ten,N
8417,mu-ni-de2-de2,V
8417,uszumgal,N
8417,kalam-ma,N
8417,ti-gi4-a,N
8417,mu-gub,V
8417,a2-la2,N
8417,ud-dam,N
8417,szeg12,N
8417,mu-na-ab-gi4,V
8417,ensi2,N
8417,zag-e3-a,N
8417,nam-mi-gub,V
8417,iri-ni,N
8417,u6,N
8417,mu-e,V
8417,gu3-de2-a,NE
8417,...,O
8418,{gisz}erin,N
8418,i3,N
8418,ze2-ba-gin7,V
8418,ir,N
8418,RU,O
8418,kug-gu10,AJ
8418,a-ba,DET
8418,MA,O
8418,BI,O
8418,...,O
8419,arad2-zu,N
8419,na-ab-be2-a,V
8420,sag,N
8420,X,O
8420,X,O
8420,A,O
8420,BA,O
8420,MU,O
8420,X,O
8420,...,O
8421,en3,N
8421,li-bi2-in-tar,V
8422,{gisz}ellag,N
8423,{m}mesz3-an-ne2-pad3-da,NE
8423,{d}mesz3-an-ne2-pad3-da,NE
8423,bur-szu2-szu2-a,NE
8423,e2,N
8423,{d}en-lil2-la2,NE
8423,in-du3,V
8424,igi,N
8424,sag9-ga-ni,V
8424,he2-mu-e-szi-bar{}-re,V
8425,nig2,N
8425,szu,N
8425,dug4-ga-zu,V
8425,an-ra,NE
8425,{d}en-lil2-ra,NE
8425,sza-mu-un-ne-sag9,V
8426,akszak{ki}-a,NE
8426,an-za-gar3,NE
8426,ma-a-kam,DET
8427,...-na,O
8427,sila,N
8427,dagal-ta,V
8427,ba-gen,V
8428,{d}en-lil2-mas-su,NE
8428,dimma,N
8428,ad,N
8428,gi4,V
8428,sag9,V
8428,za,V
8428,ka,N
8428,lal3,N
8428,inim,N
8428,gun3-gun3-ra,V
8428,u3-na-a-dug4,V
8429,na4-gug-gisz-dili,N
8429,na4-za-gin3-gisz-dili-gin7,N
8429,szu-ni-a,N
8429,hu-mu-un-gal2,V
8430,aga,N
8430,nam-lugal-la2-zu-u3,N
8430,dalla,V
8430,he2-em-e3,V
8431,mu,N
8431,erin2,N
8431,lu2-kur2-ra-ke4,N
8431,lu2-kur2-ra-ke4,N
8431,lugal,N
8431,u3-na-dug4,N
8431,szu,N
8431,mu-e-taka4,V
8431,u3-ne-dug4(ZU),N
8431,szu,N
8431,bi2-taka4,V
8432,nibru{ki}-a,NE
8432,hur-sag,N
8432,nam-til3-la-ka,N
8432,nam-gu10,N
8432,im-mi-in-tar,V
8433,gi,N
8433,kug-ga,AJ
8433,szu,N
8433,gal2-le,V
8433,im,N
8433,nam-tar,N
8433,gal-gal,V
8433,mul-mul,V
8434,szul-gi,NE
8434,lugal,N
8434,ki-en-gi-ra-me-en3,NE
8434,umun2,N
8434,zid,AJ
8434,ak-me-en3,V
8435,{d}nin-ka-si,NE
8435,munu4,N
8435,sahar,N
8435,gar-ra,V
8435,a,N
8435,sig9-ga-zu,V
8436,szag4,N
8436,tuku,V
8436,he2-en-zi-zi-i,V
8436,ag-ga-sze3,NE
8436,ga-an-szi-gen,V
8436,ga-an-gi4,V
8437,ki-ulutim2,N
8437,i-lu,N
8437,za-ra,DET
8437,i-lu,N
8437,du5-mu-ri-ib-dug4,V
8438,{gisz}erin,N
8438,{gisz}szu-ur2-men5,N
8438,{gisz}X,O
8438,X,O
8438,{gisz}taszkarin,N
8438,{gisz}X,O
8438,...,O
8438,gid2{}-da{},V
8439,lugal-gu10,N
8439,nitalam-gu10,N
8439,...,O
8440,...,O
8440,X,O
8440,sze,N
8440,gu-nu,N
8440,...,O
8441,ur-{d}namma,NE
8441,ki,N
8441,...,O
8442,en,N
8442,zag,N
8442,an-na,N
8442,en,N
8442,nam,N
8442,tar-re-da,V
8443,dumu,N
8443,nun,N
8443,gal,V
8443,kug,AJ
8443,{d}nin-...,NE
8444,{d}nigir-sig7,NE
8444,ensi2,N
8444,{gisz}ma2-gur8-ra-ke4,N
8445,kug-zu,AJ
8445,nu-mu-un-da-sa2,V
8446,a-ab-ba,N
8446,dagal-la,V
8446,he2-gal2-bi,N
8446,hu-mu-...,O
8447,a-a,N
8447,{d}am-an-ki,NE
8447,u3-mu-un,N
8447,mu-usz-gisz-tug2,N
8447,da-ma-al-la-ke4,V
8448,iri,N
8448,nu-mu-un-gul-la,V
8448,bad3,N
8448,nu-mu-un-sig10-ga-gu10,V
8449,gug2,N
8449,i3-nun-ta,N
8449,he2-em-da-gu7-e,V
8450,im,N
8450,nu-barag-e-en,V
8450,szeg12,N
8450,nu-du3-e-en,V
8451,amar-bi,N
8451,gud3-bi-ta,N
8451,inim,N
8451,nu-um-ma-ni-ib-gi4,V
8452,gu3-bi,N
8452,gu3,N
8452,am,N
8452,kur-ra-ka,N
8452,he2-em,V
8453,...,O
8453,bi2-in{}-...,O
8454,en3,N
8454,un-tar,V
8455,ga2-nu,V
8455,...,O
8455,X,O
8455,KU,O
8456,en,N
8456,{d}nin-urta-ra,NE
8456,mu-na-gub,V
8456,sizkur2,N
8456,mu-na-ab-be2,V
8457,TUM{}-bi,O
8457,gu5-li,N
8457,an{}-na,NE
8457,(X),O
8458,ka-ga14-ni-ta,N
8458,ka,N
8458,musz-a-ke4,N
8458,lu2,N
8458,har-ra-an,N
8458,gig-ga-ke4,V
8459,gu5-li,N
8459,{d}na-ra-am-{d}suen,NE
8460,si,N
8460,sa2,V
8460,sig10-ga-me-en3,V
8461,X,O
8461,X,O
8461,MI{}-NE-sze3,N
8461,de3-eg3-ga2-sug2-ge-esz,V
8462,gu2,N
8462,gu2-bar-ra-ka,N
8462,mu-ni-in-szub,V
8463,arad-zu,N
8463,na-ab-be2-a,V
8464,kug,AJ
8464,{d}nin-isin2{si}-na,NE
8464,nin,N
8464,{d}gu-la,NE
8465,en-me-er-kar2-ra,NE
8465,ur5-gin7,DET
8465,inim,N
8465,mu-na-ab-be2,V
8466,1(DISZ)-am3,NU
8466,dub3{}-ba-na,N
8466,im-ma-ra-an-dab5,V
8467,a-na-gin7-nam,AV
8467,kur-sze3,N
8467,i3-sub2-be2-en-de3-en,V
8468,{d}nin-szubur,NE
8468,...,O
8469,ki-tusz-a-ni-ta,N
8469,a,N
8469,mah,V
