ID,FORM,XPOSTAG
3840,sila4,N
3841,mu,N
3841,ma2-dara3-abzu,ON
3841,an-na,DN
3841,ba-ab-du8,V
3842,mu,N
3842,{d}szu-{d}suen,RN
3842,lugal,N
3842,uri5{ki}-ma-ke4,SN
3842,e2,N
3842,{d}a-nun-na,DN
3842,umma{ki}-ka,SN
3842,mu-du3,V
3843,ad-da,PN
3843,elam,EN
3844,giri3,N
3844,szu-im-a,PN
3845,ur-e2-nimgir,PN
3845,sukkal,N
3846,nin-gu4,PN
3847,ur-{d}lamma-kam,PN
3848,mu,N
3848,us2-sa,V
3848,{d}szu-{d}suen,RN
3848,lugal,N
3848,uri5{ki}-ma-ke4,SN
3848,bad3,N
3848,mar-tu,EN
3848,mu-ri-iq-ti-id-ni-im,ON
3848,mu-du3-a,V
3849,ba-ti-a-zu,PN
3850,1(u),NU
3850,2(disz),NU
3850,2/3(disz),NU
3850,sar,N
3850,kab2-ku5,N
3850,u2-|KI.KAL|-mu2-x-suh3,FN
3851,4(disz),NU
3851,sar,N
3851,kab2-ku5,N
3851,gigir-x-{d}utu,FN
3852,2(barig),N
3852,ur-amar-mu,PN
3852,engar,N
3853,2(disz),NU
3853,udu,N
3853,niga,V
3853,ki-a-nag,N
3853,e2-sag-ki-du10,PN
3853,lukur,N
3853,lugal,N
3854,ki,N
3854,er3-ra-gar3,PN
3855,1(asz),NU
3855,sze,N
3855,gur,N
3856,er3-re-eb,PN
3857,1(u),NU
3857,2(disz),NU
3857,2/3(disz),NU
3857,sar,N
3857,kab2-ku5,N
3857,gesz-bi-gesz-e-gar,FN
3858,kab2-ku5,N
3858,a-gesztin-na-dab5-ba,FN
3859,szuku,N
3859,diri,V
3859,i7,N
3859,i7-gibil-dal-ba-na-anzu2{muszen}-babbar2,WN
3859,4(ban2),N
3859,3(disz),NU
3859,1/3(disz)-ta,NU
3860,nin-he2-du7,PN
3861,mu,N
3861,e2-sa6-ga,PN
3861,{d}nansze-mu,DN
3861,ba-hun,V
3862,mu,N
3862,erisz{ki},GN
3862,ba-hul,V
3863,2(barig),N
3863,szuku,N
3863,diri,V
3863,ma2,N
3863,hun-ga2,V
3863,lu2-hu-lu-ne,PN
3864,2(barig),N
3864,1(ban2),N
3864,6(disz),NU
3864,sila3,N
3864,zi3,N
3864,kiszib3,N
3864,3(disz),NU
3864,giri3-x,PN
3865,mu,N
3865,bad3,N
3865,ma-da,N
3865,ba-du3,V
3866,an-e2-la2-x-na,PN
3867,ki,N
3867,i3-li2-a-zu,PN
3868,1(disz),NU
3868,sila4,N
3868,gu2-ne,PN
3869,5(u),NU
3869,4(disz),NU
3869,...,O
3869,n(bur3),N
3869,n(esze3),N
3869,n(iku),N
3869,GAN2,N
3869,uru4,V
3869,sze,N
3869,nu-e3,V
3870,x,O
3870,{gi}murux(|KID.SZU2.MA2|),N
3871,4(barig),N
3871,lugal-{gesz}gigir,PN
3872,giri3,N
3872,x-mu-ne,PN
3873,nu-{gesz}kiri6-ke4-ne,PN
3874,kiszib3,N
3874,ia3-a-ab-ni-szu,PN
3875,nin-ma2-gur8,PN
3876,1(disz),NU
3876,id-gur2,N
3876,i3,N
3876,ur-dilim2,PN
3877,igi-x-ba,PN
3878,igi-6(disz)-gal2,NU
3878,1(u),NU
3878,5(disz),NU
3878,sze,N
3878,apin-la2,N
3878,lu2-e2-edin-na,PN
3878,szuku,N
3878,lu2-engar-da-ri2,PN
3878,gab2-ra,N
3879,mu,N
3879,us2-sa,V
3879,gir2-su{ki}-ki,GN
3879,ba-hul,V
3880,nu-hi-il,PN
3880,sukkal,N
3880,diri,V
3880,dam-gar3,N
3880,sa-gaz-ak-sze3,SN
3880,gen-na,V
3881,gu3-de2-a,PN
3881,ab-ba-iri,N
3882,AN-an-ne2,PN
3883,ur-{d}pa-gesz-...,PN
3883,lu2,N
3883,kas4,N
3884,lugal,N
3884,PAP-SZID,GN
3884,PI-il{ki},GN
3885,gu4,N
3885,nin-kukku2,PN
3886,ki,N
3886,ur-i-sza-ta,PN
3887,2(barig),N
3887,im-mar,PN
3887,engar,N
3888,ugula,N
3888,...-asz,PN
3889,3(asz),NU
3889,saga,V
3889,a-bi2-a-li2,PN
3890,2(disz),NU
3890,masz2,N
3891,ku-usz-lil2-li,PN
3892,(x),O
3892,2(u),NU
3892,geme2,N
3892,iti,N
3892,1(u),NU
3892,3(disz)-sze3,NU
3893,a-sza3,N
3893,muru13-asz,FN
3894,2(bur3),N
3894,3(iku),N
3894,GAN2,N
3894,iri,N
3895,kiszib3,N
3895,iri-ki-be2,PN
3896,{d}szul-gi-i3-ma,PN
3897,szunigin,N
3897,1(barig),N
3897,2(ban2),N
3897,2(disz),NU
3897,sila3,N
3897,igi-sag,V
3898,giri3,N
3898,ab-ta-ab-e3,PN
3899,1(disz),NU
3899,lugal-gub-ba-x,PN
3900,ugur2-tur-sag-du3,FN
3900,gub-ba,V
3901,giri3,N
3901,ur-szagan-na,PN
3901,lu2,N
3901,kin-gi4-a,N
3901,lugal,N
3902,dam,N
3902,dingir-ga2-ab,PN
3903,na-ra-me-a,PN
3904,ka-ge,PN
3904,a-ta,N
3904,de6-a,V
3905,ki,N
3905,sag-{d}x,PN
3906,kiszib3,N
3906,kar-x-x,PN
3907,kiszib3,N
3907,en-ne,PN
3908,3(asz),NU
3908,a2-sa6-ga,PN
3908,min-kam,NU
3909,nin-GIR2@g-gal,PN
3909,nu-banda3,N
3910,ugula,N
3910,a2-bi2-li2-ia,PN
3911,za-na,PN
3912,ki,N
3912,ur-...-hu,PN
3913,lugal,N
3913,eb-la{ki},GN
3913,gu2-du8-a{ki},GN
3914,{d}nanna-a-du-nu2,PN
3915,mu,N
3915,gu-za,N
3915,{d}balag,DN
3915,ba-dim2,V
3916,a-sza3,N
3916,du11-ga-x-zi,FN
3917,kiszib3,N
3917,za3-mu-ba-ni-us2,PN
3917,nu-banda3-gu4,N
3918,a2-na-mu,PN
3919,lugal-a2-tuku,PN
3920,u4,N
3920,4(u),NU
3920,5(disz)-sze3,NU
3921,2(barig),N
3921,3(ban2),N
3921,ur-ga2-nun,PN
3922,ki,N
3922,ur-{gesz}x-x,PN
3923,x,O
3923,nu-ur2-zu-ka,PN
3924,ba-ba-ga,PN
3925,ki,N
3925,DISZ,PN
3926,giri3,N
3926,a-du,PN
3927,dumu,N
3927,da-bu-USZ,PN
3928,PA,N
3928,sag-{d}nanna-tuku,PN
3929,mu-kux(DU),N
3929,{d}nin-ga-gi4-a,DN
3929,|KI.AN|{ki},SN
3930,ki,N
3930,nin-e2-ku3-ga,PN
3931,giri3,N
3931,i-di3-x-x,PN
3932,mu,N
3932,{d}szu-{d}suen,RN
3932,lugal,N
3932,uri5{ki}-ma-ke4,SN
3932,e2,N
3932,{d}lugal-es3-sa2,DN
3932,umma{ki}-ka,SN
3932,mu-du3,V
3933,lu2,N
3933,kin-gi4-a,N
3933,iri-na-en-nu-bi,PN
3934,ki,N
3934,ur-an-ne2-tum2,PN
3935,lugal,N
3935,e2-sag(DA)-da-na-ka,GN
3935,e2-sag-da-na-nibru{ki}-ka,GN
3936,ugu2,N
3936,i-za-ri-ig,PN
3936,ba-a-gar,V
3937,ugula,N
3937,lugal-an-ne2-ba-du7,PN
3938,dumu,N
3938,{d}szul-gi-me-te-iri-na,PN
3938,kuruszda,N
3939,sza3,N
3939,e2,N
3939,geme2-SZIM-si4,PN
3939,ra2-gaba,N
3940,2(barig),N
3940,3(ban2),N
3940,HI-x-x,PN
3941,ma-ba-...,PN
3941,dub-sar,N
3942,giri3,N
3942,{d}utu-illat,PN
3942,szar2-ra-ab-du,N
3943,a-sza3,N
3943,tir-pa-bil3-la,FN
3944,7(disz),NU
3944,gurusz,N
3944,ugula,N
3944,e-la,PN
3945,ki,N
3945,ur-zabala3-ki-ag2,PN
3946,ur-{d}isztaran,PN
3947,dumu,N
3947,nin-{d}lamma-mu,PN
3948,...-AN-x,PN
3949,ur-{d}nunuz-kad5{muszen},PN
3950,4(disz),NU
3950,ud5,N
3951,2(barig),N
3951,ri2-ba-a,PN
3952,a-sza3,N
3952,x-e2-mah,FN
3953,giri3,N
3953,ur-{d}pil3,PN
3954,mu,N
3954,us2-sa,V
3954,gu-uh2-zi-ga{ki},GN
3954,ba-hul,V
3955,4(u),NU
3955,5(disz),NU
3955,gurusz,N
3955,u4,N
3955,1(disz)-sze3,NU
3955,a2,N
3955,ka-u2-zi,PN
3955,sze,N
3955,ba-a,V
3956,am3-ma-a,PN
3957,2(barig),N
3957,3(ban2),N
3957,gazi,N
3957,bu3-la-lum,PN
3958,giri3,N
3958,szu-x-ur,PN
3959,2(disz),NU
3959,AN-nag-DU,PN
3960,1(disz),NU
3960,a-na-lu,PN
3961,2(gesz2),NU
3961,gur,N
3961,a-sza3,N
3961,u2-ki-mun-mu2-a,FN
3962,lu2-inanna,PN
3962,szu,N
3962,ba-ti,V
3963,...,O
3963,lu2-unug{ki},PN
3963,dumu,N
3963,lugal-mu-i3-zu,PN
3964,lugal-mas-su,PN
3964,engar,N
3965,1(disz),NU
3965,e2-ta-e3-a,PN
3966,2(gesz2),NU
3966,gur,N
3966,a-sza3,N
3966,du6-sahar,FN
3967,nig2-dab5,N
3967,gesz-kin-ti,N
3967,ki,N
3967,ga-du-sza-na-um,PN
3968,mu,N
3968,{d}szu-{d}suen,RN
3968,lugal,N
3968,uri5{ki}-ma-ke4,SN
3968,ma-da,N
3968,za-ab-sza-li{ki},SN
3968,mu-hul,V
3969,mu,N
3969,e2-gu-za-la2,PN
3970,nig2-ar3-ra,N
3970,ga6-ga2,V
3971,nig2-dab5,N
3971,gesz-kin-ti,N
3971,ki,N
3971,ARAD2-u3,PN
3972,kiszib3,N
3972,a2-an,PN
3973,geme2,N
3973,e2-lunga,N
3974,1(disz),NU
3974,{d}nin-ha-mu-DU,DN
3975,i-bi2-{d}nu-musz-da,PN
3976,dumu,N
3976,ur-{d}ha-ia3,PN
3977,|PU3.SZA|-ka-tar,PN
3978,1(u),NU
3978,2(disz),NU
3978,2/3(disz),NU
3978,sar,N
3978,kab2-ku5,N
3978,kun-{d}hendur-sag,FN
3979,giri3,N
3979,ma-ni,PN
3980,4(disz),NU
3980,amar-{d}da-ni,PN
3981,{d}szul-gi-u2-nam-ti,PN
3982,4(u),NU
3982,5(disz),NU
3982,masz2,N
3983,ki,N
3983,im-...,PN
3983,nin-ta,N
3984,dumu,N
3984,he2-lah4,PN
3985,ki,N
3985,ur-{d}en-lil2-la2,PN
3986,ki,N
3986,i3-li2-ma-zu,PN
3986,dumu,N
3986,i3-li2-mah-ri2,PN
3987,gin2-ta,PN
3987,szu,N
3987,ba-ti,V
3988,a-sza3,N
3988,gibil,V
3988,tul2-szu-i-ne,PN
3989,ki-su7,N
3989,gir4-u{ki},FN
3989,gub-ba,V
3990,kiszib3,N
3990,an-an-dul3,PN
3991,giri3,N
3991,...-ka-ni,PN
3992,lu2-DU,PN
3992,ka-us2-sa2,N
3993,1(ban2),N
3993,2(disz),NU
3993,gin2,N
3993,lu2-si-...,PN
3994,ki,N
3994,a-a-lu2-du10-a,PN
3995,ugula,N
3995,a2-tum,PN
3996,nig2-mu10-us2-sa2,N
3996,e2,N
3996,a-a-ha-ma-ti,PN
3997,ki,N
3997,ni-la-ti-a,PN
3998,MUSZ3-za,PN
3999,1(barig),N
3999,2(ban2),N
3999,sze,N
3999,ur5-ra,N
3999,kiszib3,N
3999,nin-ig-ga-su3,PN
4000,...,O
4000,ba-e2-e2-ki,PN
4001,e3-ne-bi,PN
4002,i-di3-lum,PN
4003,ki,N
4003,am-da-i3-gal2,PN
4004,mu,N
4004,kiszib3,GN
4004,ba-hul,V
4005,kab2-ku5,N
4005,hu-nu-ri{ki},GN
4005,tir-sze3,N
4006,kiszib3,N
4006,lugal-ti-BAD-da-kusz2,PN
4007,ki,N
4007,x-x-al-ta,PN
4008,dumu,N
4008,{d}utu-ki-szar2,PN
4009,dumu,N
4009,nim-numun,PN
4010,e2-duru5,N
4010,uruda{ki},GN
4011,ki,N
4011,ta2-asz2-ma2-tum,PN
4012,a-sza3,N
4012,nig2-ga2-la-ga,FN
4013,4(ban2),N
4013,a2,N
4013,ma2,N
4013,hun-ga2,V
4014,2(u),NU
4014,4(disz),NU
4014,{gi}gakkul2,N
4014,ab-ba,N
4015,kiszib3,N
4015,al-la,PN
4015,dumu,N
4015,erin-da,PN
4016,1(disz),NU
4016,sag-ki-u4-na,PN
4017,mu,N
4017,us2-sa,V
4017,mar-tu-munus,GN
4017,ba-hul,V
4018,1(disz),NU
4018,ur-{d}sze-ASZ-nun-tu,PN
4018,zadim,N
4019,ki,N
4019,dam-kal-la,PN
4020,ki,N
4020,|PU3.SZA|-a-lu,PN
4021,lu2,N
4021,{d}iri-gal,PN
4021,muhaldim-ra,N
4022,ki,N
4022,lu2-{d}hendur-sag,PN
4023,a-sza3,N
4023,gu2,N
4023,i7,N
4023,i7-u2-du-{d}nin-a-ra-li-ke4-ka,WN
4024,ur-{d}nin-kar2,PN
4025,lugal,N
4025,ur-zabala6{ki},GN
4025,u2-za-ar-i-mi-lum,GN
4026,5(u),NU
4026,la2,V
4026,1(disz),NU
4026,masz2,N
4027,ki,N
4027,gu-lu5,PN
4028,2(asz),NU
4028,ur-{d}BU,PN
4029,2(asz),NU
4029,sza3-ki-bi,PN
4030,a2,N
4030,erin2-bi,N
4030,u4,N
4030,3(gesz2),NU
4030,1(u),NU
4030,1/3(disz)-kam,NU
4031,1(barig),N
4031,sze-ba,N
4031,ga-ga,PN
4032,a-du-mu,PN
4033,a-sza3,N
4033,{d}amar-{d}suen-x-ki-ag2-x-a,FN
4034,ki,N
4034,sag-an-dul3,PN
4035,da-lu5,PN
4036,2(u),NU
4036,8(asz),NU
4036,4(barig),N
4036,4(ban2),N
4036,3(disz),NU
4036,1/3(disz),NU
4036,sila3,N
4036,gur,N
4037,1(asz),NU
4037,{d}nansze-kam,PN
4037,dumu,N
4037,lugal-me-lam2,PN
4038,ki,N
4038,li-lum,PN
4039,nin-i3-gara2(GA),PN
4039,ugula,N
4039,kas4,N
4040,kiszib3,N
4040,sza3-da,PN
4040,sza13-dub-ba,N
4041,a-sza3,N
4041,a-a,FN
4042,da-gi,PN
4042,sukkal,N
4043,2(barig),N
4043,ur-{d}a-szar2(KAM),PN
4043,engar,N
4044,kiszib3,N
4044,in-mu-na-si,PN
4045,nig2-{d}nin-mar{ki},PN
4046,mu,N
4046,us2-sa,V
4046,du6-sa-bar-ra{ki},GN
4046,ba-hul,V
4047,gu2,N
4047,i7,N
4047,i7-du-du,WN
4048,6(disz),NU
4048,gurusz,N
4048,hun-ga2,V
4049,mu,N
4049,uri2{ki}-ma-ge,GN
4049,ba-hul,V
4050,a-sza3,N
4050,gaba-zalag-ga,FN
4051,5(u),NU
4051,gur,N
4051,giri3,N
4051,nin-en-kusz2,PN
4051,kiszib3,N
4051,nin-mu-igi-mu,PN
4052,dumu,N
4052,be-li2-da-bum2,PN
4053,nig2-dab5,N
4053,du6-ku3-ga,N
4053,kiszib3,N
4053,bu3-za-ra-a,PN
4054,iti,N
4054,sze-sag11-ku5-ta,MN
4055,dumu,N
4055,ku5-da-x,PN
4056,2(barig),N
4056,3(ban2),N
4056,KA-gur,PN
4057,...,O
4057,lugal-nig2-su,PN
4058,giri3,N
4058,{d}nin-gal-i3-zu,PN
4058,dub-sar,N
4059,a-tu5-a,N
4059,...-e-ne,DN
4060,e2-kikken-gibil-ta,GN
4061,kiszib3,N
4061,e2-dingir,PN
4062,2(disz),NU
4062,re-i3-si-in,PN
4062,dumu,N
4062,ri-ze2-dingir,PN
4063,amar-ku3,PN
4064,4(asz),NU
4064,du,V
4064,nu-me-ur-zu,PN
4065,mu,N
4065,us2-sa,V
4065,dingir-su-ra-bi2{ki},GN
4065,ba-hul,V
4066,ur-szu-ri-tum-ma,PN
4067,mu,N
4067,{d}szu-{d}suen,RN
4067,lugal,N
4067,uri5{ki}-ma-ke4,SN
4067,na-ru2-a,N
4067,mah,V
4067,{d}en-lil2,DN
4067,{d}nin-lil2-ra,DN
4067,mu-ne-du3,V
4068,ki,N
4068,{d}utu-i3-sa6,PN
4069,2(barig),N
4069,3(ban2),N
4069,lu2-x-si-x,PN
4070,2(barig),N
4070,3(ban2),N
4070,a-x-...-ba,PN
4071,gal-du8,PN
4071,dumu,N
4071,nu-banda3,N
4072,kiszib3,N
4072,5(u),NU
4072,la2,V
4072,2(disz),NU
4072,a-a-u4-su3,PN
4073,mu,N
4073,ma2,N
4073,{d}pa4-u2,DN
4073,ba-ab-du8,V
4074,8(disz),NU
4074,gurusz,N
4074,ugula,N
4074,al-la-asz,PN
4075,i-di3-mu,PN
4076,a2-x-x,PN
4076,kuruszda,N
4077,utu-pa-e3-a,PN
4077,...,O
4077,gu4,N
4077,x,O
4078,kiszib3,N
4078,ku-ku3-gi,PN
4079,lu2-en-x,PN
4080,nig2-dab5,N
4080,aga3,N
4080,lugal,N
4080,ki,N
4080,a-ba-a-a-mu-gin7,PN
4081,inim-ma-a,PN
4081,i3-dab5,V
4082,u3,CNJ
4082,a-sza3,N
4082,i7,N
4082,i7-{d}amar-{d}suen-ke4-gar-ka,WN
4083,lugal,N
4083,ki-gam-ma-ka,GN
4083,elam-bi,GN
4084,a2,N
4084,gesz-ur3-ra,V
4084,u3,CNJ
4084,tug2-gurx(|SZE.KIN|),V
4085,kiszib3,N
4085,ur-esz2-lil2,PN
4086,4(disz),NU
4086,ur-{d}lam-sag,PN
4087,lugal-KU-kam,PN
4087,sukkal,N
4087,gaba-ta,N
4088,a2,N
4088,erin2-bi,N
4088,u4,N
4088,4(gesz2),NU
4088,3(u),NU
4088,2(disz)-kam,NU
4089,dumu,N
4089,gu-ga,PN
4089,szusz3,N
4090,ki,N
4090,ensi2,N
4090,gir2-su{ki}-ta,SN
4091,ur-szum,PN
4091,szu,N
4091,ba-ti,V
4092,3(disz),NU
4092,nin-gal2-x,PN
4093,sza3,N
4093,nibru{ki}-a,GN
4094,zi-ga,N
4094,a-ma-an-ne-en,PN
4094,kuruszda,N
4095,3(disz),NU
4095,tug2,N
4095,{d}inanna-ur-sag,PN
4095,engar,N
4096,giri3-se3-ga,N
4096,{gesz}kiri6,N
4096,...-ak,PN
4097,2(asz),NU
4097,2(barig),N
4097,e2-a-dingir,PN
4098,ki,N
4098,lu2-{d}nin-gesz-zi-da,PN
4099,e2,N
4099,x-a-na,DN
4100,ki,N
4100,NINA-ki-du10,PN
4101,ri-isz-be-li2,PN
4102,ki,N
4102,lugal-an-na-ab-tum2,PN
4103,a-sza3,N
4103,{d}szara2-a2-i7-gibil,FN
4104,1(disz),NU
4104,igi-sag,V
4104,szum2-ma,N
4105,siskur2,N
4105,sza3,N
4105,e2-a,N
4106,{d}ba-ba6-ta-lu2,PN
4107,ka-ka-gu,PN
4108,ki,N
4108,aga-sag-kesz2,PN
4109,kiszib3,N
4109,ur-{d}nam2-mi,PN
4110,ma-szum2,PN
4111,2(barig),N
4111,3(ban2),N
4111,e2-i3-gara2-su3,PN
4112,mu,N
4112,lugal-e2-ninnu,PN
4112,{d}inanna,DN
4112,ba-hun,V
4113,ur-{d}en-ki,PN
4114,1(ban2),N
4114,5(disz),NU
4114,ur-ma-an,PN
4114,...,O
4115,ki,N
4115,a-gin2-ni,PN
4116,dumu,N
4116,lugal-tug2-mah,PN
4117,lu2-nigar,PN
4118,szunigin,N
4118,2(gesz2),NU
4118,9(disz),NU
4118,szah2,N
4118,hi-a,V
4119,{d}be-ze2-la,PN
4119,kuruszda,N
4120,a-da-gal,PN
4121,mu-dingir-ra,PN
4122,1(gesz2),NU
4122,gurusz,N
4122,ugula,N
4122,hal-li2-li2,PN
4123,kab2-ku5,N
4123,mar2-da{ki}-ka,GN
4123,tir-sze3,N
4124,1(asz),NU
4124,saga,V
4124,2(asz),NU
4124,du,V
4124,ur-e2-mah,PN
4125,2(barig),N
4125,ur-am3-ma,PN
4126,a2-ti,PN
4127,ur-e-la,PN
4128,{d}lugal-iri-sag,PN
4129,kab2-ku5,N
4129,x-zi,FN
4130,er3-al-la-ka,PN
4130,gaba-ta,N
4131,la2-ia3,N
4131,su-ga,V
4131,a-gu-na,PN
4132,ki,N
4132,{d}en-lil2-a2-mu,PN
4132,sipa-ta,N
4133,la2-ia3,N
4133,ka-ga,N
4133,gi-na,N
4133,e2-a-ma-li2-ik,PN
4133,su-su-dam,V
4134,2(barig),N
4134,ba-zi-mu,PN
4134,engar,N
4135,1(disz),NU
4135,sila4,N
4135,A2-pil-la-tum,PN
4136,ki,N
4136,i3-li2-isz-da-gan,PN
4137,kiszib3,N
4137,lugal-za3-ga,PN
4138,szuku,N
4138,en-nam-szita-{d}szul-gi-ra-ke4-ba-gub,PN
4138,szandana,N
4139,mu,N
4139,us2-sa,V
4139,unu{ki}-ke4-ne,GN
4139,ba-hul,V
4140,dumu,N
4140,{d}USZ-esz,PN
4140,szusz3,N
4141,2(asz),NU
4141,gu2,N
4141,gi,N
4142,kur-za-an-du-mu,PN
4143,ki,N
4143,ur-{d}szul-pa-e3-ka,PN
4143,nin-ta,N
4144,umma-ki-du10-ga,PN
4144,nu-banda3-da,N
4144,maszkim,N
4145,ki,N
4145,{d}szul-gi-he2-gal2,PN
4146,1(disz),NU
4146,udu,N
4146,niga,V
4146,dumu-zi-da,DN
4147,ugula,N
4147,ur-{d}ma-mi,PN
4148,mu,N
4148,en,N
4148,{d}en-x-lu,DN
4148,masz-e,N
4148,i3-pa3,V
4149,4(disz),NU
4149,sila3,N
4149,ka-tar,PN
4150,ki,N
4150,ur-sag-utu,PN
4151,1(bur3),N
4151,1(esze3),N
4151,2(iku),N
4151,GAN2,N
4151,a-sza3,N
4151,GAN2-lu2-pa3-da,FN
4152,1(ban2),N
4152,2(disz),NU
4152,gin2,N
4152,{d}szul-gi-tu-ri,PN
4153,DISZ-LAGAB,PN
4154,udu,N
4154,{d}utu-ka,DN
4155,lugal-sza3-lim,PN
4156,u3,CNJ
4156,a-sza3,N
4156,i7,N
4156,gu2-amusz,WN
4157,4(u),NU
4157,pu2-si4-mu,FN
4158,lugal,N
4158,susin{ki},GN
4158,sze-sum{ki},GN
4159,ki,N
4159,lu2-{d}{asz}asz7-gi4,PN
4160,3(asz),NU
4160,3(barig),N
4160,3(ban2),N
4160,gur,N
4160,ki,N
4160,hab2-ba-gi4-ni,PN
4161,er3-ra-da-an,PN
4162,1(asz),NU
4162,3(barig),N
4162,gur,N
4162,1(ban2@c),PN
4163,lu2-bu3-bu3-ke4-ne,PN
4164,1(barig),N
4164,en-ni-lu2,PN
4164,ad-kup4,N
4165,id-na-num2,PN
4165,engar,N
4166,2(disz),NU
4166,nin-nam-mah-zu,PN
4167,1(barig),N
4167,2(ban2),N
4167,sze,N
4167,ur5-ra,N
4167,kiszib3,N
4167,in-sa6-sa6,PN
4168,kiszib3,N
4168,i3-sze-ri-a,PN
4169,en-dingir-mu,PN
4170,x-x-a,DN
4171,ta-li2-lum,PN
4171,sukkal,N
4171,gaba-ta,N
4172,kiszib3,N
4172,nin-x-gi4-a,PN
4173,ur-bad3-dab5,PN
4174,lu2-{d}pil3,PN
4175,a-sza3,N
4175,sza-ra-hu-um,FN
4176,ki,N
4176,puzur4-{d}iszkur,PN
4177,ki,N
4177,du6-murgu2,PN
4178,szesz-gu4-ku,PN
4179,ba-a-szi-x,PN
4180,bu3-bu3-e-ne,PN
4181,3(disz),NU
4181,gurusz,N
4181,ugula,N
4181,1(disz),PN
4182,szesz-mu-ma-gi4,PN
4182,sukkal,N
4182,diri,V
4182,dam-gar3,N
4182,sa-gaz-ak-sze3,SN
4182,gen-na,V
4183,2(barig),N
4183,3(ban2),N
4183,ha-bu-ri2-tum-ma,PN
4184,x,O
4184,x,O
4184,x,O
4184,ki,N
4184,lu2-gu2-gal,PN
4185,8(asz),NU
4185,giri3,N
4185,ur-in-dub-ba,PN
4186,ki,N
4186,tum-an,PN
4187,ugula,N
4187,sza-ad-ra-ad,PN
4188,ur-{d}simug,PN
4189,3(asz),NU
4189,gur,N
4189,szuku,N
4189,esz18-dar-im-ti,PN
4189,lu2,N
4189,azlag2,N
4190,ur-lugal-{d}banda3{da},PN
4190,sukkal,N
4191,ur-me-me-ka,PN
4192,5(disz),NU
4192,gin2,N
4192,ku3,N
4192,giri3,N
4192,nig2-sa6,PN
4193,kiszib3,N
4193,lugal-ig-kusz2,PN
4194,ga2-gin7-du10,PN
4195,ki,N
4195,lu2-ku-ni-da,PN
4196,2(barig),N
4196,3(ban2),N
4196,za-da,PN
4197,1(u),NU
4197,8(disz),NU
4197,sze,N
4197,ku3,N
4197,szuku,N
4197,lugal-me-gal-gal,PN
4198,mu,N
4198,us2-sa,V
4198,ka-zal-lu{ki},GN
4198,ba-hul,V
4199,6(disz),NU
4199,gurusz,N
4199,ugula,N
4199,geme2-gu2-sag-ga2,PN
4200,la-musz,PN
4201,dumu,N
4201,lu2-{d}lamma,PN
4202,igi-e2-ba,PN
4203,2(barig),N
4203,3(ban2),N
4203,iri-ba-sa6-sa6,PN
4204,ki,N
4204,ur-x-za-za-lum,PN
4205,a-sza3,N
4205,{d}nin-ur4-ra-igi-e2-mah,FN
4206,lu2-he2-du7,PN
4207,6(disz),NU
4207,{gesz}gu-za,N
4208,du6-ur2,TN
4209,kab2-ku5,N
4209,a2-bala,FN
4209,gub-ba,V
4210,2(disz),NU
4210,gan-tillax(|AN.AN.ASZ|),PN
4211,szuku,N
4211,diri,V
4211,i7,N
4211,i7-giri3-bi-nu-me-a-NE-KU,WN
4211,4(ban2),N
4211,3(disz),NU
4211,1/3(disz)-ta,NU
4212,geme2-usz-bar,PN
4213,3(disz),NU
4213,ki-ku3,PN
4214,4(u),NU
4214,{u2}ki-numun,FN
4215,2(barig),N
4215,3(ban2),N
4215,giri3-da-a,PN
4216,mu,N
4216,di-ri2-ib-ul-la2,PN
4217,4(disz),NU
4217,sila3,N
4217,2(disz),NU
4217,gin2,N
4217,nin-x-gaba,PN
4217,mar-tu,EN
4218,1(disz),NU
4218,ma-{d}szul-gi-gin7,PN
4219,na-we-er-dingir,PN
4219,u3,CNJ
4219,na-me-esz2,PN
4220,4(barig),N
4220,lu2-an-dul3,PN
4221,8(disz),NU
4221,sila3,N
4221,4(disz),NU
4221,gin2,N
4221,inim-du11,PN
4222,1(u),NU
4222,2(asz),NU
4222,sze,N
4222,gur,N
4222,kiszib3,N
4222,lugal-gu4-mah,PN
4223,giri3,N
4223,li-ik-du-ni,PN
4224,giri3,N
4224,ur-{d}ma-ma-ka,PN
4224,dub-sar,N
4225,a-e-bu3-a,PN
4226,mu,N
4226,i3-da-mu,PN
4226,ba-hun,V
4227,nu-banda3-gu4,N
4227,szara2-kam-a,PN
4228,u3,CNJ
4228,a-zu-zu,PN
4229,ki,N
4229,geme2-{d}utu,PN
4230,la2-ia3,N
4230,1(disz),NU
4230,nu-ur2-...,PN
4230,dumu,N
4230,nu-ur2-er3,PN
4231,ki,N
4231,{d}nin-a-zi-mu2-a,PN
4232,3(disz),NU
4232,an-en-am6-ma,PN
4233,ki,N
4233,{d}nanna-sag10,PN
4234,{d}nanna-ku3,PN
4235,2(asz),NU
4235,4(barig),N
4235,3(ban2),N
4235,gur,N
4235,ki,N
4235,lu2-me-lam2-ma-ta,PN
4236,2(gesz2),NU
4236,u8,N
4236,bar-gal2,N
4237,ki,N
4237,zi-gur8-da,PN
4238,ur-{d}esz5-pesz,PN
4239,1(disz),NU
4239,dingir-szu-ra-bi2,PN
4240,gu4,N
4240,{d}lamma-re-e-ba-zi-ge,PN
4241,2(barig),N
4241,3(ban2),N
4241,lu2-{d}a2-ga-u-bi,PN
4242,mur-ra-num2,PN
4243,szuku,N
4243,a-bi-la,PN
