ID,FORM,XPOSTAG
8755,szu,O
8755,tag-ga-am3,O
8755,A.JAR.KA-bi,O
8755,im-szi-ib2-suru5-ne,O
8755,esz3,O
8755,e2-ninnu,TN
8755,szu,O
8755,E2xBAD{},O
8755,an-na-ka,DN
8755,gar-gar-a-am3,O
8755,ensi2-ke4,O
8755,e2,O
8755,mu-du3,O
8755,mu-mu2,O
8755,kur,O
8755,gal-gin7,O
8755,mu-mu2,O
8755,temen,O
8755,abzu-bi,O
8755,dim,O
8755,gal-gal,O
8755,ki-a,O
8755,mi-ni-sig9-sig9,O
8755,{d}en-ki-da,DN
8755,e2-an-gur4-ra-ka,TN
8755,szag4,O
8755,mu-di3-ni-ib2-kusz2-u3,O
8755,temen,O
8755,an-na,O
8755,ur-sag-am3,O
8755,e2-e,O
8755,im-mi-dab6,O
8755,ki-a-nag,O
8755,digir-re-ne-ka,O
8755,a,O
8755,im-na8-na8-a,O
8755,e2-ninnu,TN
8755,dim,O
8755,gal,O
8755,mu-gen6,O
8755,abgal2-bi,O
8755,mu-du3,O
8755,iri-na,O
8755,{gisz}asal2,O
8755,dug3-bi,O
8755,mu-du3,O
8755,gissu-bi,O
8755,mu-la2,O
8755,{gisz}szar2-ur3-bi,DN
8755,urin,O
8755,gal-gin7,O
8755,lagasz{ki}-da,SN
8755,im-da-sig9,O
8755,szu-ga-lam,ON
8755,ki,O
8755,husz-ba,O
8755,im-mi-ni-gar,O
8755,su,O
8755,zig3,O
8755,bi2-du8-du8,O
8755,barag,O
8755,gir2-nun-na,ON
8755,ki,O
8756,ba-ni-in-gar,O
8757,gissu-bi,O
8757,kur-kur-ra,O
8757,sza-mu-un-la2,O
8758,ud5,O
8758,nu-me-a,O
8758,masz2,O
8758,nu-szar2-ra,O
8759,nisig,O
8759,gar-ra-zu,O
8759,babbar-hi{sar},O
8759,gu3,O
8759,de2-bi,O
8759,ba-ra-...,O
8760,...,O
8760,BI,O
8760,...,O
8760,lugal-zu,O
8760,a-a-ni,O
8760,{d}en-lil2-ra,DN
8761,{u2}asz-tal2-tal2,O
8761,im-ma-an-mu2,O
8762,dumu,O
8762,gub{}-ba,O
8762,sze,O
8762,mu-un-sig10-ge,O
8763,JA2,O
8763,DUB-DUB,O
8763,JA2,O
8763,mi2,O
8763,dug4-ga-ni,O
8764,al,O
8764,nu-ak-am3,O
8764,guru7,O
8764,dub-dub-ba-am3,O
8765,uru16-na,O
8765,nu-sze-ga-za,O
8765,he2-zu-am3,O
8766,szesz-gu10,O
8766,i3-ak-ke2-esz,O
8766,mah-bi,O
8766,i3-ak-ke2-esz,O
8766,ki-sze-er-ra,O
8766,ab-tuku-e,O
8767,erim-erim-ma,O
8767,szu-zu,O
8767,ma-ra-szi-gal2,O
8768,X-gu10,O
8768,X,O
8768,...,O
8769,eh3,O
8769,si-ig,O
8769,kalam-ma-sze3,O
8769,ba-ni-ib-kur9-re-en,O
8770,{d}nanna,DN
8770,URUxUD{ri}-zu,O
8770,he-ga2-la,O
8770,he-da-an-du,O
8771,asz2,O
8771,bal-a-ba-ke4-esz,O
8771,lu2-kur2,O
8771,szu,O
8771,ba-an-zi-zi-i-a,O
8772,en,O
8772,gal,O
8772,{d}en-ki-ke4,DN
8772,nig2,O
8772,ak-ak-zu-sze3,O
8772,a-ba-a,O
8772,i3-sig10-ge,O
8773,e2,O
8773,digir-re-e-ne,O
8773,ma-an-nigin2-nigin2,O
8774,en-gu10,O
8774,lu2-lal3-e,O
8774,dim3-me-er-ra,O
8774,sag9-ga,O
8774,ama-na-gu10,O
8775,gisz-szub-ba,O
8775,til3-le,O
8775,ud,O
8775,da-ri2-ka,O
8775,sag-e-esz,O
8775,he2-en-ba,O
8776,ki-a,O
8776,um-ma-te,O
8776,giri17-zal-am3,O
8777,X,O
8777,ga{}-ba-X,O
8777,...,O
8778,sipad,O
8778,{d}ur-{d}namma-da,RN
8778,sag,O
8778,...,O
8779,mu-ni-in-X,O
8779,...,O
8780,zid-du,O
8780,du{}-us2,O
8780,dab5-e,O
8780,erim2-du,O
8780,ha-lam-me,O
8781,...,O
8781,GI,O
8781,DU.DU,O
8782,...,O
8782,mu-lu2,O
8782,{d}du5-mu-zid-ra,DN
8782,sig10-ga,O
8782,za-e,O
8782,nin-ni-gen,O
8783,a-na,O
8783,MU-MU,O
8783,...,O
8784,ama,O
8784,ugu-zu,O
8784,{d}nin-gi-kug-ga,DN
8784,...,O
8785,nig2,O
8785,gi-dur,O
8785,kud-da-zu,O
8785,ne-en,O
8785,de6-a,O
8785,ma-ra-dug4,O
8786,a-a,O
8786,{d}en-ki,DN
8786,he2-en-ga-mu-e-sig10,O
8786,he2-en-ga-mu-e-ag2,O
8786,he2-en-ga-mu-e-tah,O
8787,gaba,O
8787,kug-ga-na,O
8787,gada,O
8787,nu-um-bur2,O
8788,nig2-me-gar,O
8788,ba-e-de6,O
8789,gud,O
8789,dur2-bi-sze3,O
8789,i-im-ma-...,O
8790,u3-mu-un,O
8790,erim6-ma,O
8790,kur,O
8790,gal,O
8790,{d}mu-ul-lil2-le,DN
8791,e2,O
8791,{d}en-ki-ke4,DN
8791,inim,O
8791,nu-ha-lam-e-dam,O
8792,edin,O
8792,dagal,O
8792,ki,O
8792,dagal-ba,O
8792,nig2-ur2-4,O
8792,nig2-zi-gal2,O
8792,SU,O
8792,RA-RA,O
8792,GA,O
8792,AL,O
8793,su3-ra2,O
8793,ud,O
8793,ul-le2-a-asz,O
8793,gu2-da,O
8793,hu-mu-ni-in-la2,O
8794,5,O
8794,ma-na,O
8794,kug-sig17,O
8794,mu-na-ab-szum2-mu,O
8795,en,O
8795,unug{ki}-ga,SN
8795,X,O
8795,si{}-musz3-bi,O
8795,X-da,O
8795,{gisz}zi-gan-bi-im,O
8796,giszkim-til3-zu-um,O
8796,ama,O
8796,{d}nin-lil2-la2,DN
8797,an-ku4-ku4,O
8797,nu-si-sa2,O
8797,ab-ta-e3-a,O
8797,nu-silig-ge,O
8798,X,O
8798,X,O
8798,X,O
8798,(X),O
8798,...,O
8799,ki-szu-ki-szu-ke4,O
8799,he2-em-ma-an-du12,O
8800,ur-sag,O
8800,ki-en-gi{ki}-ra,GN
8800,ur-sag,O
8800,ge26-e-me-en,O
8801,nin,O
8801,gal,O
8801,digir-re-e-ne-me-en,O
8802,kug,O
8802,lugal-ban3-da,DN
8802,mu-na-ni-ib-gi4-gi4,O
8803,mu,O
8803,50,O
8803,ma-ra-an-sa4{},O
8803,(X),O
8804,ba-mar-ra,O
8804,re,O
8805,ninda,O
8805,gu7-zu-ne-ne-a,O
8805,he2-gu7-e,O
8806,szu,O
8806,mu-ni-in-du7,O
8806,szir3,O
8806,mu-ni-in-dug4,O
8806,inim,O
8806,mu-ni-in-zu,O
8807,dumu-a-ni,O
8807,X,O
8807,(X),O
8807,mu-un-na-ab-X,O
8807,(X),O
8808,ninda,O
8808,gu7-a-ni-sze3,O
8808,mu-na-ab-de6,O
8808,szu,O
8808,nu-mu-na-da-gid2-de3,O
8809,szu-ni,O
8809,bid3-da,O
8809,ba-ni-in-gid2,O
8810,sig-ta,O
8810,igi-nim-sze3,O
8810,kur-kur-ra,O
8810,zu-am3,O
8811,X,O
8811,(X),O
8811,u3-mu-un-na-sze3,O
8812,igi,O
8812,an,DN
8812,{d}en-lil2-la2-sze3,DN
8812,giri17,O
8812,ki,O
8812,su-ub,O
8812,ba-gub{},O
8813,a-na-gin7-nam,O
8813,kur-sze3,O
8813,i3-sub2-be2-en-de3-en,O
8814,KID.SZU2-zu-u3,O
8814,u2-si-an,O
8814,mul,O
8814,ed2-de3,O
8814,ni2,O
8814,husz,O
8814,ri-a-me-en3,O
8815,nig2-gur11,O
8815,iri{ki},O
8815,hul-a,O
8815,nu-me-a,O
8816,ha-am-mu-ra-bi,RN
8816,lugal,O
8816,{d}gibil,DN
8816,mu-X,O
8816,...,O
8817,gal,O
8817,bi2-dug4,O
8817,szag4-ga-ni,O
8817,id2,O
8817,mah,O
8817,a-na-am3,O
8817,de6-a-bi,O
8818,di,O
8818,ku5-ru-da,O
8819,X,O
8819,na-ag2-erim2-ma,O
8819,du5-mu-ra-an-mar-mar,O
8819,szesz,O
8819,i-bi2,O
8819,sag9-sag9-gu10,O
8820,lu2,O
8820,dam-a-ni,O
8820,hul,O
8820,an-gig-ga-am3,O
8820,dam-a-ni-ta,O
8820,ba-an-da-gen,O
8821,ki-bi-ta,O
8821,igi-ni,O
8821,gar-ra-ta,O
8822,dida,O
8822,gal,O
8822,szu,O
8822,tab-ba,O
8822,gal2-la-zu,O
8823,{u2}ug,O
8823,gu7-gu7-gu10-usz,O
8823,za-e,O
8823,a-ba-a,O
8823,mu-ra-ab-tum2,O
8824,en-suh-gir11-an-na-ke4,RN
8824,a2,O
8824,ag2-ga2,O
8824,gu3,O
8824,ba-an-de2,O
8824,inim,O
8824,im-kig2-kig2-e,O
8825,szag4-gu10,O
8825,nig2-a2-zig3,O
8825,ba-ra-mu-un-na-ta-ab-de6,O
8826,...,O
8826,X,O
8826,nag{},O
8826,...,O
8827,lugal-be2-ne,O
8827,bi2-in-kur2-ru-usz,O
8828,X,O
8828,X,O
8828,X,O
8828,utah{}-he-ta,O
8828,a-ba-da-an-e3,O
8828,u2-dug4-ba,O
8828,sa2{},O
8828,nam-me,O
8829,u2,O
8829,he2-me-en,O
8829,...,O
8830,elam{ki},GN
8830,szu-gu10-sze3,O
8830,giri2,O
8830,kig2{}-a,O
8830,ur2,O
8830,ma-la-gen,O
8831,{gisz}gu-za,O
8831,igi-du8-a,O
8831,kan4-na,O
8831,gub-gub,O
8832,...,O
8832,X,O
8832,BA,O
8832,DIM2,O
8833,uzu,O
8833,nu-szeg6-ga2,O
8833,al-gu7-e,O
8834,lugal,O
8834,gesztug2,O
8834,dagal,O
8834,an,O
8834,ki-a,O
8834,u2,O
8834,...,O
8835,{d}nergal,DN
8835,kar,O
8835,gal,O
8835,an,O
8835,ki,O
8835,tud2,O
8835,KU,O
8835,zi-gal2,O
8835,szar2-ra,O
8836,{kusz}lu-ub2,O
8836,szi-me-da-til-e,O
8837,{tug2}pala3,O
8837,mah,O
8837,bar-ra,O
8837,nam-mi-in-dul,O
8838,...-an-dug4,O
8839,UD,O
8839,IM,O
8839,X,O
8839,X,O
8839,...,O
8840,szid,O
8840,gal-bi,O
8840,{d}nisaba-ke4,DN
8841,ildum2,O
8841,bar,O
8841,nam-ga-kur9-ra-zu-usz,O
8841,he2-em-du,O
8842,ha-la,O
8842,da13-da13,O
8842,da-da,O
8842,ama-zu,O
8842,szu,O
8842,nam-bi2-te-en-teg3,O
8843,{d}iszkur-ra,DN
8843,a2-tah-a-ni-me-esz,O
8844,...,O
8844,{d}en-lil2-la2-me-en,DN
8845,szum2{sar},O
8845,nig2,O
8845,sis-am3,O
8845,zu2,O
8845,nu-gub-bu-me-esz,O
8846,suh,O
8846,bur2-bur2,O
8846,{d}nanna,DN
8846,ki-tusz,O
8846,dug3-ge,O
8846,inim,O
8846,dug3,O
8846,nig2-si-sa2-e,O
8846,ki,O
8846,us2-sa,O
8847,ug3,O
8847,sag,O
8847,gig2,O
8847,gu2,O
8847,si-a-ga2,O
8848,X,O
8848,husz{}-a,O
8848,szag4,O
8848,larsam{ki}-ma-ka,SN
8848,szu{},O
8848,X,O
8848,...,O
8849,...,O
8849,X,O
8849,X,O
8849,X,O
8849,X,O
8849,X,O
8849,...,O
8850,me,O
8850,gal,O
8850,50-e,O
8850,szu,O
8850,du7-a,O
8851,ab2-zag-esz-zag-esz-bi,O
8851,4-me-esz,O
8852,pu2-kiri6,O
8852,lal3,O
8852,gesztin,O
8852,hu-mu-na-ab-tum3,O
8853,dag,O
8853,agrun-na-gu10-usz,O
8853,ni2-te-na,O
8853,hu-mu-un-du,O
8854,{d}utu,DN
8854,lu2,O
8854,2,O
8854,du,O
8854,3-kam-ma-bi,O
8854,za-e-me-en,O
8855,X,O
8855,in-nu,O
8855,{tug2}nig2-dara2,O
8855,dug4-ga-ab-e-sze,O
8856,lugal-ra,O
8856,...,O
8856,nu-kur2-ru,O
8856,ud,O
8856,X,O
8856,X,O
8856,su3-ud-da-ni,O
8857,sun4,O
8857,{na4}za-gin3,O
8857,e3-a,O
8857,gir2,O
8857,kesze2-kesze2-du3{}-me-en,O
8858,iri-na,O
8858,akkil{ki}-a,SN
8858,dur2,O
8858,ba-ni-in-gar,O
8859,lugal,O
8859,{gisz}mesz3,O
8859,abzu-a,O
8859,du3-a,O
8859,kur-kur-ta,O
8859,il2-la,O
8860,nar-gu10,O
8860,tigi,O
8860,7-e,O
8860,szir3-re-esz,O
8860,ha-ma-an-ne-esz,O
8861,ki,O
8861,ul,O
8861,kur,O
8861,sig,O
8861,galam-e,O
8861,gar-ra,O
8862,gisz,O
8862,szu-kar2-ke4,O
8862,szag4,O
8862,bi2-ib-dab5,O
8863,a,O
8863,10{},O
8863,gur{}-am3,O
8863,ze2{}-bi,O
8863,mu-un-de2,O
8864,ninda,O
8864,szu,O
8864,ti-a,O
8864,li-bi2-in-gur-ra,O
8865,{d}i-din-{d}da-gan,RN
8865,an-ne2,DN
8865,ki,O
8865,mah-a-ni-a,O
8865,nam,O
8865,gal,O
8865,mu-ri-in-tar,O
8866,{gisz}mud,O
8866,{gisz}nig2-gul-zu,O
8866,sag-za,O
8866,he2-ha-za,O
8866,nig2,O
8867,{d}nin-lil2-le,DN
8867,mu-ni,O
8867,ki-ur3-ra,TN
8867,pa,O
8867,nu-um-mi-in-e3-am3,O
8868,{d}nin-ka-si-ke4,DN
8868,a2-tah-a-ni-me-en,O
8868,kasz,O
8868,mu-un-na-ab-dug3-ge-en,O
8869,si,O
8869,sa2-e,O
8870,nam,O
8870,an-gub-bu,O
8870,...,O
8871,tur5-ra-na,O
8871,nu-um-ta-ab-ed3-de3,O
8872,du10-ub,O
8872,an,DN
8872,lugal-la-kam,O
8872,bulug3-ga2-me-en,O
8873,ga2-nu,O
8873,{d}inana,DN
8873,kur9-um-ma-ni,O
8874,en-na,O
8874,ma-da,O
8874,nu-um-gen7-na-ta,O
8875,si-gin7,O
8875,{gisz}mar,O
8875,gal-e,O
8875,kesze2,O
8875,...,O
8876,gu2{},O
8876,kasz4,O
8876,TAR-TAR,O
8876,SIKIL{},O
8876,GI,O
8877,dag,O
8877,ninda,O
8877,gar-ra,O
8877,{d}en-lil2-la2-ka,DN
8878,digir-gu10,O
8878,X,O
8878,X,O
8878,nam-tag-gu10,O
8878,igi-gu10,O
8878,u3-mi-zu,O
8879,{d}gidim,O
8879,ab-ba,O
8879,szu2-szu2-ka,O
8879,ma-ra-ni-in-ku4-ku4-de3-en,O
8880,{d}nin-gal,DN
8880,en-he2-du7-an-na-gu10,PN
8881,unud(UNU3),O
8881,ug3,O
8881,lu-a,O
8881,igi,O
8881,il2-il2-i,O
8882,gu-za-la2,O
8882,an,DN
8882,{d}en-lil2-la2-me-en,DN
8883,{d}al-la,DN
8883,u3-mu-un,O
8883,sa-par3-ra,O
8883,ma2-gur8,O
8883,ri-da-ni,O
8883,szu,O
8883,gid2-de3,O
8884,lu2-ra,O
8884,sug2-ge-esz,O
8884,u3,O
8884,mu-ni-ib-kar,O
8885,inim,O
8885,sag9-sag9-ge-da-ni,O
8885,zi-ni,O
8885,til3-mu-na-ab,O
8886,kug,O
8886,{d}nin-isin2{si}-na,DN
8886,nigin3-gar,TN
8886,ki,O
8886,kug-ga,O
8886,unu2,O
8886,szuba,O
8886,sud-sud,O
8887,nam-tar-gu10,O
8887,uszur-ga2,O
8887,ga-na-ab-dug4,O
8888,tur3,O
8888,me,O
8888,nun-e,O
8888,ba-du3-a-bi,O
8889,ma-a,O
8889,gal4-la-gu10,O
8889,du6,O
8889,du8-du8-a,O
8889,a,O
8889,ma-a-ra,O
8890,{gisz}al-e,O
8890,lugal-bi-ir,O
8890,gu2,O
8890,mu-na-ab-ga2-ga2,O
8891,giszkim,O
8891,lu2-kur2-ra,O
8891,ge26-e,O
8891,i3-zu,O
8892,ad,O
8892,gi4-gi4,O
8892,uszumgal,O
8892,kalam-ma,O
8892,KA,O
8892,X,O
8892,...,O
8893,dumu-munus-zu,O
8893,X,O
8893,X-ne-a,O
8893,ma-ra-X,O
8893,X,O
8894,nam{},O
8894,szag4,O
8894,...,O
8895,mu,O
8895,da-ri2,O
8895,ka-ge,O
8895,ba-ab-du7-am3,O
8895,{id2}pa5-bi-luh,WN
8895,muszen-am3,O
8896,gala-ra,O
8896,{kusz}ub,O
8896,li-li-is3,O
8896,mu-na-szum2,O
8897,{gisz}al-e,O
8897,{gisz}apin-na,O
8897,dirig-ga-ba,O
8898,ma-ab-du3-da-a-ga2,O
8898,ma-ab-du3-da-a-ga2,O
8898,sun4-a-ni,O
8898,{na4}za-gin3-na,O
8898,ba-a-ni-i,O
8899,nin-gu10,O
8899,lugal-sze3,O
8899,szu-mu-un-szi-gal2,O
8900,tum12{muszen}-gin7,O
8900,ab-lal,O
8900,kur-ra,O
8900,zu-me-esz,O
8901,a-zag-gun3{muszen}-gin7,O
8901,igi-a,O
8901,aga,O
8901,X,O
8902,a-a-zu,O
8902,{d}en-lil2-ra,DN
8902,kur-szag4-ta,O
8902,mu-na-ta-ed3-de3-en,O
8903,{d}gilgamesz2,DN
8903,szu,O
8903,ba-am3-tuku4,O
8903,szu,O
8903,ba-am3-mu-u8,O
8904,si,O
8904,sa2-a,O
8904,gisz,O
8904,X,O
8904,X,O
8904,sig9-si-ig-ga-me-en3,O
8905,e2-u6-nir,TN
8905,an,O
8905,ki-da,O
8905,mu2-a,O
8906,ki,O
8906,szag4-ge,O
8906,de6-a-zu-sze3,O
8906,gen-na,O
8906,kur-sze3,O
8906,ed3-de3,O
8907,inim-zu,O
8907,an-sze3,O
8907,idim-ma,O
8907,ki-sze3,O
8907,temen-am3,O
8908,{d}nin-lil2-la2,DN
8908,nig2,O
8908,X,O
8908,...,O
8909,e2,O
8909,{d}nansze-ka,DN
8909,id2-lu2-ru-gu2,O
8909,lu2,O
8909,mu-un-dadag,O
8910,nidba,O
8910,kug-ge,O
8911,X,O
8911,X,O
8911,gar-ra-na,O
8911,nam-til3,O
8911,nigin-a,O
8912,me-lem4,O
8912,an-ne2,O
8912,im-us2-bi,O
8913,szag4,O
8913,gen6,O
8913,sag,O
8913,us2-bi-gin7,O
8913,i3-zu,O
8914,gu2,O
8914,{gisz}ma2,O
8914,gid2-da,O
8914,id2-da-zu,O
8914,u2,O
8914,gid2-da,O
8914,he2-em-mu2,O
8915,arad2,O
8915,lu2,O
8915,da,O
8915,gir4-ta,O
8915,hul2-la,O
8915,e2-a,O
8915,ud,O
8915,szu2-szu2-u3,O
8916,sag,O
8916,szum2,O
8916,mu-X-hi-isz-tum,O
8916,me-te,O
8916,{d}ba-u2,DN
8916,itima,O
8916,kug-ga,O
8916,he2-du7-bi-im,O
8917,bad3{}-bi,O
8917,en-nu-ug3,O
8917,kalag{}-ga,O
8917,bi2-gub,O
8918,inim-ma-ni-sze3,O
8918,ga-mu-un-kalag-ge,O
8918,LA,O
8918,ga-mu-un-ne3-e,O
8919,kalam-ma,O
8919,zu2,O
8919,kesze2,O
8919,gal2,O
8919,dub3-us2,O
8919,dili-am3,O
8920,inim,O
8920,ukur3-ra-sze3,O
8920,szu,O
8920,la-ba-szi-in-ti,O
8921,gu2-re-ta,O
8921,nin9-a-ni,O
8921,he2-en-du,O
8921,gu2-e-ta,O
8921,he2-en-da-du,O
8922,masz-masz-e,O
8922,sukkal,O
8922,JA2,O
8922,an-sig7-ga-ri-a,PN
8922,na-mu-un-ne-dug4-ga,O
8923,ab2,O
8923,i3-bi,O
8923,si-musz3-bi-sze3,O
8923,ba-ab-BU,O
8923,ga-bi,O
8923,murgu-bi-sze3,O
8923,ba-ab-BU,O
8923,giri3,O
8923,...,O
8924,u8,O
8924,amasz-a-na,O
8924,im-ma-ab-ni10-ni10-e,O
8925,...,O
8925,gi,O
8926,kur-ra,O
8926,gu3,O
8926,de2-e-za,O
8926,he2-zu-am3,O
8927,sag,O
8927,il2,O
8927,zag,O
8927,dib-ba,O
8928,...,O
8928,DU,O
8928,{d}nuska,DN
8928,dur2,O
8928,bi2-in-gar,O
8929,kug-sig17,O
8929,sahar-ba-me-en,O
8929,{na4}za-gin3,O
8929,kur-ba-me-en,O
8930,...,O
8930,ki,O
8930,mah,O
8930,...,O
8931,har{}-gin7,O
8931,szu-ga2,O
8931,im-mi-in-...,O
8932,i3,O
8932,gibil,O
8932,X,O
8932,i3-HAR-re,O
8932,szu,O
8932,hul,O
8932,mu-un-dab5-be2,O
8933,u3-sa2,O
8933,ga2-nu,O
8933,u3-sa2,O
8933,ga2-nu,O
8934,munus,O
8934,gal,O
8934,an-na-ke4,O
8934,{d}inana,DN
8934,garza2,O
8934,taka4-am3,O
8935,lu2,O
8935,X,O
8935,{d}nin-gal-e,DN
8935,...,O
8936,ne-bi,O
8936,na-mu-un-su-ub,O
8937,TUM{}-bi,O
8937,gu5-li,O
8937,an{}-na,DN
8937,(X),O
8938,ansze-kur-gin7,O
8938,i3-hur-en,O
8938,i3-nag-zu,O
8939,6-kam-ma,O
8939,amasz,O
8939,tur3-sze3,O
8939,kur9-ra-ni,O
8940,lugal,O
8940,gisz-hur,O
8940,kal-kal,O
8940,gal-zu{}-a,O
8940,ni2-tuku,O
8940,inim,O
8940,sag9-sag9-ge,O
8940,szu-ni-sze3,O
8940,gal2{}-la,O
8941,uzu-zu,O
8941,dumu,O
8941,mu-un-su{},O
8941,iri-ga2-ke4-ne,O
8941,{gisz}dusu-ta,O
8941,he2-em-ta-ba-e-ne,O
8942,nig2-ba,O
8942,gurusz,O
8942,sag-dili,O
8942,1-am3,O
8942,i3-ga2-ga2,O
8943,nig2,O
8943,sag9-ga-zu,O
8943,bi2-in-esz,O
8944,e2-lunga3,O
8944,zabar-re,O
8944,he2-du7-na,O
8945,am-gin7,O
8945,X,O
8945,...,O
8945,X,O
8945,GI{},O
8945,szub-ba-gu10,O
8945,dug3,O
8945,la-ba-X,O
8945,...,O
8946,A,O
8946,X,O
8946,ne-en,O
8946,szag4-gu10,O
8946,ba-ma-al,O
8947,sag-men,O
8947,kug-sig17-ga,O
8947,mu-na-ni-in-gal2,O
8948,{d}a-nun-na-ke4-ne,DN
8948,temen-bi,O
8949,pirig,O
8949,ka,O
8949,du8-a,O
8949,{d}utu-u3-me-en,DN
8950,...-dug4,O
8950,ud,O
8950,im-hul,O
8950,{tum9}u18-lu,O
8950,mu-da-...,O
8951,masz2,O
8951,kadra-ka,O
8951,im-tur-tur-re,O
8952,muszen,O
8952,{gisz}tukul,O
8952,kalag-ga-zu,O
8952,bi2-dab5-ba-sze3,O
8953,u3,O
8953,ge26-e,O
8953,i-gi4-ten-gu10-usz,O
8953,u3 a-na-ku ki-ma ka-a-ti,O
8954,ur-bar-ra,O
8954,9-bi,O
8954,10-am3,O
8954,udu,O
8954,hi-a,O
8954,u3-mu-ni-in-dab5,O
8955,{d}gibil6,DN
8955,iri12-gal-la,TN
8955,mu-ra-an-kug-kug-ga,O
8956,sig-sze3,O
8956,igi,O
8956,mu-un-il2,O
8956,digir,O
8956,un3-na,O
8956,kur,O
8956,ud,O
8956,e3-ke4-ne,O
8956,igi,O
8956,bi2-in-du8-ru,O
8957,gu2,O
8957,{gisz}ma2,O
8957,gid2-da,O
8957,id2-da-ba,O
8957,u2,O
8957,gid2-da,O
8957,ba-an-mu2,O
8958,{urud}ha-zi-in-na-ni,O
8958,kug-bi,O
8958,nagga,O
8958,szu,O
8958,im-ma-an-ti,O
8959,...-ga-me-esz2,O
8960,kug,O
8960,{d}inana-ke4,DN
8960,ma-mu2,O
8960,id2,O
8960,mud-sze3,O
8960,mu-un-gir5-gir5,O
8961,kisal,O
8961,dagal-la,O
8961,...,O
8962,nitalam-gu10,O
8962,X-ta{},O
8962,e3-i3,O
8963,szu-gu10,O
8963,szu,O
8963,masz-da3,O
8963,musz-a,O
8963,u3-mu-e-ni-sig10,O
8964,al,O
8964,ga-mu-ra-ab-ak,O
8964,SAR,O
8964,ga-mu-ra-ab-szum2,O
8964,lu-ur-pi-iq-ki lu-um-hu-ra-ki,O
8965,i-gi4-in-zu,O
8965,{gisz}gigir-ra,O
8965,ba-da-an-til-e,O
8966,e2,O
8966,{d}mu-ul-lil2-la2-sze3,DN
8966,kur9-ra-gu10-ne,O
8967,ga2-a-ra,O
8967,engar-e,O
8967,a-na,O
8967,mu-un-dirig-ga-am3,O
8968,gud-de3,O
8968,gana2,O
8968,szu-ta,O
8968,a-ba-gar-gar,O
8969,...,O
8969,mu{}-ri-esz-am3,O
8970,a2,O
8970,mah,O
8970,szu,O
8970,zid-da-gu10,O
8970,NI,O
8970,he2-bi2-in-si,O
8971,uru2,O
8971,zid,O
8971,szag4-sug4-ga,O
8971,a-gin7,O
8971,ba-an-du3,O
8972,1 line missing,O
8972,UD,O
8972,...,O
8972,MU,O
8972,...,O
8972,gi25-gi25,O
8972,mu-na-gid2,O
8972,nam,O
8972,e2,O
8972,du3-da,O
8972,lugal-la-na-sze3,O
8972,u3,O
8972,gi6,O
8972,an-na,O
8972,nu-um-ku4-ku4,O
8972,u3,O
8972,an-ba-ra,O
8972,sag,O
8972,nu-mi-ib2-du3-e,O
8972,igi,O
8972,zid,O
8972,bar-ra,O
8972,{d}nansze-kam,DN
8972,{d}en-lil2-la2,DN
8972,lu2,O
8972,szag4-ga-na-kam,O
8972,ensi2,O
8972,X,O
8972,X,O
8972,X,O
8972,(X),O
8972,{d}nin-gir2-su-ka-kam,DN
8972,gu3-de2-a,RN
8972,unu6,O
8972,mah-a,O
8972,tud-da,O
8972,{d}ga2-tum3-dug3-ga-kam,DN
8972,{d}nisaba-ke4,DN
8972,e2,O
8972,gesztug2-ke4,O
8972,gal2,O
8972,mu-na-taka4,O
8972,e2-a,O
8972,{d}en-ki-ke4,DN
8972,gisz-hur-bi,O
8973,i3,O
8973,{gisz}erin-na,O
8973,i3,O
8973,ha-szu-ur2-ra-ka,O
8974,{d}inana{},DN
8974,...,O
8974,tug2-ba13,O
8974,la2,O
8974,AN-ra,O
8974,...,O
8974,kur-ra,O
8974,ba-e-a-il2,O
8975,kul-aba4{ki},SN
8975,zig3-ga-bi,O
8975,an,O
8975,dungu,O
8975,gar-ra,O
8976,esz3,O
8976,szag4,O
8976,digir-re-e-ne-ke4,O
8976,igi,O
8976,i3-gal2,O
8977,{d}utu,DN
8977,di-kud,O
8977,nig2-si-sa2,O
8977,za-e-me-en,O
8977,nam-ba-lul-de3,O
8978,e2,O
8978,szu-nir-ra-ke4,O
8978,gal2,O
8978,da13-da13-X,O
8979,ki-bal-e,O
8979,inim,O
8979,la-ba-gub-gub-ba,O
8979,szu-nir,O
8979,la-ba-il2-la,O
8980,...,O
8980,NI,O
8980,...-in-ak,O
8981,{d}ba-u2,DN
8981,e2-tar-sir2-sir2,TN
8981,an-ne2,O
8981,gar-ra-za,O
8982,eme,O
8982,KA,O
8982,...,O
8983,{d}utu,DN
8983,ka-ga2,O
8983,inim,O
8983,ba-ni-in-gal2,O
8984,a,O
8984,al-ur4-ur4-re,O
8984,id2-da,O
8984,bi2-i-gi-gi,O
8985,{gisz}gi-musz-a-ni,O
8985,{d}nirah-a-ni,DN
8985,im-du-du-a-ni,DN
8986,ur,O
8986,kun,O
8986,nu-tuku-am3,O
8987,gu2-un,O
8987,digir-re-e-ne,O
8987,szu,O
8987,gid2-i,O
8987,ma-dam,O
8987,kur,O
8987,ab,O
8987,su3-ud-da,O
8987,inim-ma-ni,O
8987,bur2-e,O
8988,suhur{ku6},O
8988,gur-gur-ra,O
8988,szu-KU6-de3,O
8988,mu-un-de6,O
8989,X,O
8989,X,O
8989,X,O
8989,X,O
8989,JAR{},O
