ID,FORM,XPOSTAG
1062,sze,N
1062,ur5-ra,N
1062,kiszib3,N
1062,ga-a-me,NE
1063,kiszib3,N
1063,x-x-x,NE
1064,1(asz),NU
1064,1(ban2),N
1064,gur,N
1064,kiszib3,N
1064,ga-a-me,NE
1065,kiszib3,N
1065,lugal-dingir-ra,NE
1065,dub-sar,N
1066,szunigin,N
1066,2(gesz'u),NU
1066,2(gesz2),NU
1066,4(u),NU
1066,3(asz),NU
1066,4(barig),N
1066,4(ban2),N
1066,1(disz),NU
1066,1/2(disz),NU
1066,sila3,N
1066,sze,N
1066,gur,N
1067,x,O
1067,3(asz),NU
1067,1(barig),N
1067,3(ban2),N
1067,5(disz),NU
1067,sila3,N
1067,...,O
1068,2(barig),N
1068,3(ban2),N
1068,ninda,N
1068,lugal,N
1069,2(ban2),N
1069,nig2-ar3-ra,N
1069,udul2,N
1070,u4-sakar,N
1071,2(barig),N
1071,3(ban2),N
1071,ninda,N
1071,lugal,N
1072,2(ban2),N
1072,nig2-ar3-ra,N
1072,udul2,N
1073,e2,N
1073,u4,N
1073,2(u),NU
1074,he2-dab5,N
1074,sza3,N
1074,gir2-su{ki},NE
1075,3(ban2),N
1075,ninda,N
1075,lugal,N
1076,u4-sakar,N
1077,3(ban2),N
1077,e2,N
1077,u4,N
1077,2(u),NU
1078,he2-dab5,N
1078,ki-sur-ra{ki},N
1079,he2-dab5,N
1079,u4-tusz-a-me,N
1080,giri3,N
1080,lu2-ba-gara2,NE
1081,iti,N
1081,ezem-{d}ba-ba6,NE
1082,pisan-dub-ba,N
1083,kiszib3,N
1083,lu2,N
1083,ensi2,N
1083,ma-da-ke4-ne,N
1084,i3-gal2,V
1085,2(u),NU
1085,gurusz,N
1085,u4,N
1085,1(disz)-sze3,NU
1086,mar-sa,N
1086,gub-ba,V
1087,ugula,N
1087,lu2-{d}szara2,NE
1088,kiszib3,N
1088,lugal-nir,NE
1089,4(disz),NU
1089,1/2(disz),NU
1089,gurusz,N
1089,u4,N
1089,1(disz)-sze3,NU
1090,szu-sar,N
1090,szu,N
1090,gurx(|SZE.KIN|)-a,V
1091,iti,N
1091,{d}dumu-zi,NE
1092,mu,N
1092,bad3,N
1092,mar-tu,NE
1092,ba-du3,V
1093,lugal-nir,NE
1094,dub-sar,N
1095,dumu,N
1095,ur-{d}szara2,NE
1096,sza13-dub-ba-ka,N
1097,1(ban2),N
1097,5(disz),NU
1097,sila3,N
1097,zi3,N
1097,u4,N
1097,3(disz)-kam,NU
1097,sza3-iri,NE
1098,5(disz),NU
1098,sila3,N
1098,zi3,N
1098,kaskal,N
1099,ka5-a,NE
1099,sukkal,N
1100,sa-bu-um{ki}-sze3,NE
1100,du-ni,V
1101,1(ban2),N
1101,zi3,N
1101,u4,N
1101,2(disz)-kam,NU
1102,szu-{d}en-lil2,NE
1102,dumu,N
1102,nu-banda3,N
1103,1(ban2),N
1103,zi3,N
1103,u4,N
1103,2(disz)-kam,NU
1104,kal-la-mu,NE
1104,aga3-us2-gal,N
1105,...{ki}-ta,NE
1105,du-ni,V
1106,1(ban2),N
1106,...,O
1107,da-da-ni,NE
1107,dumu,N
1107,nu-banda3,N
1108,4(disz),NU
1108,sila3,N
1108,zi3,N
1108,u4,N
1108,2(disz)-kam,NU
1109,e-la-nu-id,NE
1109,lu2,N
1109,kas4,N
1110,sa-bu-um{ki}-ta,NE
1110,du-ni,V
1111,5(disz),NU
1111,sila3,N
1111,zi3,N
1111,sza3-iri,NE
1112,5(disz),NU
1112,sila3,N
1112,zi3,N
1112,kaskal-sze3,N
1113,szu-ku-bu-um,NE
1113,aga3-us2-gal,N
1114,szuszin{ki}-sze3,NE
1114,du-ni,V
1115,iti,N
1115,gu4-ra2-bi2-mu2-mu2,NE
1115,u4,N
1115,x-kam,NU
1116,1(disz),NU
1116,gu4,N
1116,niga,V
1116,3(disz),NU
1116,udu,N
1116,niga,V
1117,1(disz),NU
1117,udu,N
1117,u2,N
1118,ma2,N
1118,an-na-sze3,NE
1119,1(disz),NU
1119,udu,N
1119,niga,V
1119,e2,N
1119,{d}na-na-a,NE
1120,1(disz),NU
1120,udu,N
1120,niga,V
1120,esz3,N
1120,ge6-zal-sze3(KU),NE
1121,1(disz),NU
1121,sila4,N
1121,nig2-ki-zah3,N
1121,e2,N
1121,{d}na-na-a,NE
1122,2(disz),NU
1122,udu,N
1122,gu4-e-us2-sa,N
1123,1(disz),NU
1123,masz2,N
1123,siskur2,N
1123,u4-sakar,N
1123,sza3,N
1123,unu{ki}-ga,NE
1124,giri3,N
1124,a2-bi2-la-ti,NE
1125,1(disz),NU
1125,udu,N
1125,niga,V
1125,sa2-du11,N
1126,gi-ra-num2,N
1126,{d}inanna,NE
1127,2(disz),NU
1127,udu,N
1127,niga,V
1127,sa2-du11,N
1128,siskur2,N
1128,{d}be-la-at-suh-ner,NE
1129,u3,CNJ
1129,{d}be-la-at-dar-ra-ba-an,NE
1130,1(disz),NU
1130,sila4,N
1130,nig2-ki-zah2,N
1130,e2-gal-la,N
1131,1(disz),NU
1131,sila4,N
1131,AN,O
1131,...-x,O
1132,1(disz),NU
1132,udu,N
1132,niga,V
1132,siskur2,N
1132,{d}nanna,NE
1133,ur-{d}dumu-zi-da,NE
1133,maszkim,N
1134,zi-ga,N
1134,be-li2-du10,NE
1134,kuruszda,N
1135,sza3,N
1135,e2,N
1135,sag-da-na,NE
1136,iti,N
1136,a2-ki-ti,NE
1137,mu,N
1137,bad3,N
1137,ma-da,N
1137,ba-du3,V
1138,a-hu-wa-qar,NE
1139,3(disz),NU
1139,sila3,N
1139,kasz,N
1139,2(disz),NU
1139,sila3,N
1139,ninda,N
1140,4(disz),NU
1140,gin2,N
1140,i3-gesz,N
1141,er3-ra-bi2,NE
1141,sukkal,N
1142,3(disz),NU
1142,sila3,N
1142,kasz,N
1142,2(disz),NU
1142,sila3,N
1142,ninda,N
1143,5(disz),NU
1143,gin2,N
1143,i3-gesz,N
1144,a2-NE-ni,NE
1145,3(disz),NU
1145,sila3,N
1145,kasz,N
1145,2(disz),NU
1145,sila3,N
1145,ninda,N
1146,4(disz),NU
1146,gin2,N
1146,i3-gesz,N
1147,da-gi,NE
1147,sukkal,N
1148,szuszin{ki}-sze3,NE
1148,gen-na,V
1149,iti,N
1149,gu4-ta-bi2-mu2-mu2,NE
1150,mu,N
1150,en-gal-mah-an-na,NE
1150,en,N
1150,{d}nanna,NE
1150,ba-a-hun,V
1151,pisan-dub-ba,N
1152,e2-tum,N
1152,kiszib3,N
1152,bala,N
1153,mu,N
1153,en,N
1153,{d}nanna,NE
1153,masz-e,N
1153,i3-pa3,V
1154,mu,N
1154,ha-ar-szi{ki},NE
1154,ba-hul-sze3,V
1155,mu,N
1155,{d}amar-{d}suen,NE
1155,lugal-e,N
1155,ur-bi2-lum{ki},NE
1155,mu-hul,V
1156,{d}en-lil2,NE
1157,i3-gal2,V
1158,1(disz),NU
1158,x,O
1158,SIG7,N
1158,mu-kux(DU),N
1158,erin2,N
1158,engar,N
1159,n,NU
1159,1(gesz2),NU
1159,3(u),NU
1159,1(asz),NU
1159,3(barig),N
1159,sze,N
1159,gur,N
1160,2(asz),NU
1160,3(barig),N
1160,zi3,N
1160,gur,N
1161,ARAD2-mu,NE
1161,engar,N
1162,1(gesz2),NU
1162,4(u),NU
1162,1(asz),NU
1162,gur,N
1163,giri3-ni-i3-sa6,NE
1163,engar,N
1164,szunigin,N
1164,7(gesz2),NU
1164,5(u),NU
1164,5(asz),NU
1164,1(barig),N
1164,sze,N
1164,gur,N
1165,szunigin,N
1165,2(asz),NU
1165,3(barig),N
1165,ziz2,N
1165,gur,N
1166,nu-banda3-gu4,N
1166,lu2-dingir-ra,NE
1167,a-sza3,N
1167,lugal,N
1168,sze,N
1168,gesz,N
1168,e3-a,V
1169,x,O
1169,x,O
1169,a-sza3,N
1169,lugal,N
1170,...,O
1170,ur-kun,NE
1170,nu-banda3,N
1171,iti,N
1171,sze-kar-ra-gal2-la,NE
1172,mu,N
1172,...,O
1172,lugal,N
1172,uri5{ki},NE
1172,...,O
1173,2(u),NU
1173,4(asz),NU
1173,1(barig),N
1173,4(ban2),N
1173,5(disz),NU
1173,sila3,N
1173,gig,N
1173,gur,N
1173,lugal,N
1174,8(asz),NU
1174,2(barig),N
1174,la2,V
1174,1(disz),NU
1174,ziz2,N
1174,gur,N
1175,gur,N
1175,zabar,N
1175,gibil-ta,V
1176,ki,N
1176,lugal-he2-gal2-ta,NE
1177,ARAD2,NE
1177,szu,N
1177,ba-ti,V
1178,iti,N
1178,diri,N
1179,mu,N
1179,a-ra2,N
1179,3(disz)-kam,NU
1179,si-mu-ru-um{ki},NE
1179,ba-hul,V
1180,3(disz),NU
1180,{gi}kaskal,N
1181,zi3-gu,N
1181,diri-sze3,N
1182,ki,N
1182,a-gu-ta,NE
1183,kiszib3,N
1183,{d}szara2-he2-gal2,NE
1184,sza3,N
1184,bala-a,N
1185,mu,N
1185,ma2,N
1185,ba-ab-du8,V
1186,1(disz),NU
1186,u8,N
1186,ba-usz2,V
1187,ki,N
1187,ur-{d}isztaran-ta,NE
1188,a-kal-la,NE
1188,szu,N
1188,ba-ti,V
1189,iti,N
1189,e2-iti-6(disz),NE
1190,mu,N
1190,bad3,N
1190,ba-du3,V
1191,a-kal-la,NE
1192,dub-sar3,N
1192,dumu,N
1192,ur-nigar{gar},NE
1192,szusz3,N
1193,2(disz),NU
1193,masz2,N
1194,lugal-uszur4,NE
1195,1(disz),NU
1195,udu,N
1195,1(disz),NU
1195,masz2,N
1196,a-du-mu,NE
1197,1(disz),NU
1197,udu,N
1197,1(disz),NU
1197,masz2,N
1198,lugal-nesag-e,NE
1198,ugula,N
1198,kuruszda,N
1199,1(disz),NU
1199,masz2,N
1199,ur-ama-na,NE
1199,gudu4,N
1199,{d}nin-ur4-ra,NE
1199,x,O
1200,1(disz),NU
1200,udu,N
1200,lugal-nesag-e,NE
1200,x,O
1200,x,O
1201,n,NU
1201,udu,N
1201,{d}x-x-a-mu,NE
1202,...,O
1202,1(u),NU
1202,5(disz),NU
1202,masz2,N
1203,...,O
1203,udu,N
1203,masz2,N
1203,hi-a,V
1204,kiszib3,N
1204,za-x-ku3-ga-ni,NE
1205,giri3,N
1205,ab-ba-gi-na,NE
1206,iti,N
1206,sze-kar-ra-gal2,NE
1206,u4,N
1206,2(u),NU
1206,1(disz)-kam,NU
1207,1(ban2),N
1207,2(disz),NU
1207,sila3,N
1207,kasz,N
1207,5(ban2),N
1207,3(disz),NU
1207,sila3,N
1207,ninda,N
1208,sza3,N
1208,en-nu,N
1209,3(disz),NU
1209,sila3,N
1209,kasz,N
1209,6(disz),NU
1209,sila3,N
1209,ninda,N
1210,sza3,N
1210,e2-gal,N
1211,giri3,N
1211,dan-u2-pi2,NE
1212,5(disz),NU
1212,sila3,N
1212,kasz,N
1212,5(disz),NU
1212,sila3,N
1212,ninda,N
1213,2(disz),NU
1213,gin2,N
1213,i3,N
1214,ad-da,NE
1214,elam,NE
1215,2(disz),NU
1215,sila3,N
1215,kasz,N
1215,2(disz),NU
1215,sila3,N
1215,ninda,N
1216,2(disz),NU
1216,gin2,N
1216,i3,N
1217,ar-ti-a,NE
1217,lu2,N
1217,kas4,N
1218,2(disz),NU
1218,sila3,N
1218,kasz,N
1218,2(disz),NU
1218,sila3,N
1218,ninda,N
1219,2(disz),NU
1219,gin2,N
1219,i3,N
1220,a-mur-{d}utu,NE
1220,lu2,N
1220,kas4,N
1221,2(disz),NU
1221,sila3,N
1221,kasz,N
1221,2(disz),NU
1221,sila3,N
1221,ninda,N
1222,2(disz),NU
1222,gin2,N
1222,i3,N
1223,1(ban2),N
1223,dabin,N
1223,kaskal-sze3,N
1224,er3-ra-ba-ni,NE
1224,gu4,N
1224,udu-da,N
1224,gen-na,V
1225,4(disz),NU
1225,sila3,N
1225,kasz,N
1225,4(disz),NU
1225,sila3,N
1225,ninda,N
1226,2(disz),NU
1226,gin2,N
1226,i3,N
1227,ur-{d}ba-ba6,NE
1227,uru4-sze3,V
1227,gen-na,V
1228,8(disz),NU
1228,sila3,N
1228,kasz,N
1228,4(disz),NU
1228,sila3,N
1228,ninda,N
1229,2(disz),NU
1229,gin2,N
1229,i3,N
1230,{d}szul-gi-dan-ga-da,NE
1231,5(disz),NU
1231,sila3,N
1231,kasz,N
1231,3(disz),NU
1231,sila3,N
1231,ninda,N
1232,2(disz),NU
1232,gin2,N
1232,i3,N
1232,2(disz),NU
1232,gin2,N
1232,i3-udu,N
1233,ur-abzu,NE
1233,lu2,N
1233,{gesz}tukul-gu-la,N
1234,2(disz),NU
1234,sila3,N
1234,kasz,N
1234,2(disz),NU
1234,sila3,N
1234,ninda,N
1235,2(disz),NU
1235,gin2,N
1235,i3,N
1236,a-hu-ni,NE
1237,zi-ga,V
1237,u4,N
1237,1(u)-kam,NU
1238,iti,N
1238,mu-szu-du7,NE
1239,pisan-dub-ba,N
1240,im,N
1240,e2-tum,N
1241,sze,N
1241,gesz,N
1241,e3-a,V
1242,mu,N
1242,us2-sa,V
1242,{d}szu-{d}suen,NE
1242,lugal,N
1242,uri5{ki}-ma-ke4,NE
1242,bad3,N
1242,mar-tu,NE
1242,mu-ri-iq-ti-id-ni-im,NE
1242,mu-du3-a,V
1243,i3-gal2,V
1244,2(barig),N
1244,3(ban2),N
1244,gazi,N
1244,ur-{d}gesztin-an-ka,NE
1245,2(barig),N
1245,3(ban2),N
1245,inim-{d}szara2,NE
1246,2(barig),N
1246,3(ban2),N
1246,lu2-{d}szara2,NE
1247,2(barig),N
1247,3(ban2),N
1247,lu2-gi-na,NE
1248,2(barig),N
1248,3(ban2),N
1248,lu2-{d}ab-u2,NE
1249,2(barig),N
1249,3(ban2),N
1249,a-du-du,NE
1250,szuku,N
1250,nu-tuku,V
1250,inim-ma-ni-zi,NE
1251,ugula,N
1251,tir,N
1251,ur-e2-masz,NE
1252,2(barig),N
1252,3(ban2),N
1252,lugal-hi-li,NE
1253,engar,N
1253,a-a-kal-la,NE
1253,dumu,N
1253,ur-tul2-mah,NE
1254,2(barig),N
1254,3(ban2),N
1254,szesz-kal-la,NE
1255,2(barig),N
1255,3(ban2),N
1255,lu2-dingir-ra,NE
1256,2(barig),N
1256,3(ban2),N
1256,lugal-he2-gal2,NE
1257,2(barig),N
1257,3(ban2),N
1257,lugal-za3-ge,NE
1258,2(barig),N
1258,3(ban2),N
1258,ur-nigar{gar},NE
1259,2(barig),N
1259,3(ban2),N
1259,ab-ba-saga,NE
1260,2(barig),N
1260,3(ban2),N
1260,{d}szara2-kam,NE
1261,2(barig),N
1261,3(ban2),N
1261,ba-an-sa6,NE
1262,2(barig),N
1262,3(ban2),N
1262,a-a-kal-la,NE
1262,dumu,N
1262,ha-ba-lu5-ge2,NE
1263,2(barig),N
1263,3(ban2),N
1263,ur-{d}szul-pa-e3,NE
1264,2(barig),N
1264,3(ban2),N
1264,du11-ga-ni,NE
1265,2(ban2),N
1265,e2-ur2-bi-du10,NE
1266,2(barig),N
1266,3(ban2),N
1266,ur-{gesz}gigir,NE
1267,2(barig),N
1267,3(ban2),N
1267,lu2-he2-gal2,NE
1268,2(barig),N
1268,3(ban2),N
1268,ur-{d}szara2,NE
1269,2(barig),N
1269,3(ban2),N
1269,lu2-ga,NE
1270,2(barig),N
1270,3(ban2),N
1270,sza3-ku3-ge,NE
1271,2(barig),N
1271,3(ban2),N
1271,ba-an-sa6,NE
1272,2(barig),N
1272,3(ban2),N
1272,ab-ba-gi-na,NE
1273,2(barig),N
1273,3(ban2),N
1273,lal3-mes,NE
1274,2(barig),N
1274,3(ban2),N
1274,a-bu-da,NE
1275,2(barig),N
1275,3(ban2),N
1275,ur-{d}lamma,NE
1276,2(barig),N
1276,3(ban2),N
1276,lu2-saga,NE
1277,2(barig),N
1277,3(ban2),N
1277,a-ba-{d}szara2-gin7,NE
1278,2(barig),N
1278,3(ban2),N
1278,ba-li,NE
1279,...,N
1279,2(barig),N
1279,3(ban2),N
1279,ur2-ra-ni,NE
1280,...,N
1280,PA,N
1280,ur-{d}szara2,NE
1281,szunigin,N
1281,1(u),NU
1281,6(asz),NU
1281,gazi,N
1281,gur,N
1282,ki,N
1282,lu2,N
1282,tir-ke4-ne-ta,N
1282,mu-kux(DU),V
1283,mu,N
1283,en,N
1283,eridu{ki},NE
1283,ba-hun,V
1284,1(gesz2),NU
1284,1(u),NU
1284,sze,N
1284,gur,N
1285,sa2-du11,N
1285,{d}en-ki,NE
1286,i3-dub,N
1286,a-sza3,N
1286,gi-dah-ha,NE
1287,ki,N
1287,lu2-iri-sag-ki-ta,NE
1288,lugal-gu4-mah,NE
1289,szu,N
1289,ba-ti,V
1290,iti,N
1290,ezem-{d}ba-ba6,NE
1291,mu,N
1291,e2,N
1291,{d}szara2,NE
1291,ba-du3,V
1292,1(gesz2),NU
1292,1(u),NU
1292,sze,N
1292,gur,N
1293,sa2-du11,N
1293,{d}en-ki,NE
1294,i3-dub,N
1294,a-sza3,N
1294,gi-dah-ha,NE
1295,sze,N
1295,ur-{d}lamma,NE
1295,szabra,N
1296,ki,N
1296,lu2-iri-sag-ki-ta,NE
1297,lugal-gu4-mah,NE
1298,szu,N
1298,ba-ti,V
1299,iti,N
1299,ezem-{d}ba-ba6,NE
1300,mu,N
1300,e2,N
1300,{d}szara2,NE
1300,ba-du3,V
1301,lugal-gu4-mah,NE
1302,dumu,N
1302,szesz-kal-la,NE
1303,gudu4,N
1303,{d}la-az,NE
1303,PAP,O
1304,5(disz),NU
1304,sila3,N
1304,kasz,N
1304,saga,V
1304,3(disz),NU
1304,sila3,N
1304,ninda,N
1305,2(disz),NU
1305,gin2,N
1305,i3,N
1305,2(disz),NU
1305,gin2,N
1305,naga,N
1306,1(disz),NU
1306,sa,N
1306,szum2,N
1307,bi2-bi2-a,NE
1307,sukkal,N
1307,gaba-ta,N
1308,2(ban2),N
1308,kasz,N
1308,2(ban2),N
1308,ninda,N
1308,sza3-gal,N
1308,kas4,N
1308,gaba-ta,N
1308,bala-a,N
1309,giri3,N
1309,bi2-bi2-a,NE
1309,sukkal,N
1310,3(disz),NU
1310,sila3,N
1310,kasz,N
1310,2(disz),NU
1310,sila3,N
1310,ninda,N
1311,2(disz),NU
1311,gin2,N
1311,i3,N
1311,2(disz),NU
1311,gin2,N
1311,naga,N
1312,1(disz),NU
1312,sa,N
1312,szum2,N
1313,ur-{d}nansze-ka,NE
1314,szunigin,N
1314,5(disz),NU
1314,sila3,N
1314,kasz,N
1314,saga,V
1314,szunigin,N
1314,2(ban2),N
1314,3(disz),NU
1314,sila3,N
1314,kasz,N
1315,szunigin,N
1315,2(ban2),N
1315,5(disz),NU
1315,sila3,N
1315,ninda,N
1315,szunigin,N
1315,4(disz),NU
1315,gin2,N
1315,i3,N
1316,szunigin,N
1316,4(disz),NU
1316,gin2,N
1316,naga,N
1316,szunigin,N
1316,2(disz),NU
1316,sa,N
1316,szum2,N
1317,u4,N
1317,2(u)-kam,NU
1318,iti,N
1318,{d}dumu-zi,NE
1319,mu,N
1319,us2-sa,V
1319,{d}szu-{d}suen,NE
1319,lugal-e,N
1319,bad3,N
1319,mar-tu,NE
1319,mu-du3,V
1320,2(asz),NU
1320,gu2,N
1320,gi,N
1321,ur3,N
1321,e2-uz-ga,N
1322,ki,N
1322,lu2-{d}nin-szubur-ta,NE
1323,kiszib3,N
1323,lu2-kal-la,NE
1324,sza3,N
1324,bala-a,N
1325,iti,N
1325,min-esz3,NE
1326,mu,N
1326,us2-sa,V
1326,an-sza-an{ki},NE
1326,ba-hul,V
1327,lu2-kal-la,NE
1328,dub-sar,N
1329,dumu,N
1329,lugal-en-nun,NE
1330,5(disz),NU
1330,sila4,N
1331,3(disz),NU
1331,masz2,N
1332,ki,N
1332,a-ba-{d}en-lil2-gin7-ta,NE
1333,du11-ga,NE
1333,i3-dab5,V
1334,iti,N
1334,ezem-me-ki-gal2,NE
1335,mu,N
1335,e2,N
1335,{d}szara2,NE
1335,umma{ki}-ka,NE
1335,ba-du3,V
1336,ur-mes,NE
1337,dumu,N
1337,la-na,NE
1337,kuruszda,N
1338,1(gesz2),NU
1338,1(u),NU
1338,7(asz),NU
1338,2(barig),N
1338,2(ban2),N
1338,3(disz),NU
1338,1/3(disz),NU
1338,sila3,N
1338,ninda,N
1338,saga,V
1338,gur,N
1339,sza3-bi-ta,N
1340,2(u),NU
1340,8(asz),NU
1340,4(barig),N
1340,4(ban2),N
1340,3(disz),NU
1340,1/3(disz),NU
1340,sila3,N
1340,gur,N
1341,kiszib3,N
1341,lugal-ezem,NE
1342,1(asz),NU
1342,1(barig),N
1342,1(ban2),N
1342,3(disz),NU
1342,1/3(disz),NU
1342,sila3,N
1342,gur,N
1343,kiszib3,N
1343,ur-zu,NE
1344,3(barig),N
1344,1(ban2),N
1345,kiszib3,N
1345,in-sa6-sa6,NE
1346,5(u),NU
1346,2(disz),NU
1346,sila3,N
1346,gur,N
1347,zi-ga,V
1347,kasz-de2-a,N
1348,szunigin,N
1348,1(gesz2),NU
1348,2(u),NU
1348,4(barig),N
1348,8(disz),NU
1348,1/3(disz),NU
1348,gur,N
1349,zi-ga-am3,V
1350,diri,N
1350,3(asz),NU
1350,1(barig),N
1350,4(ban2),N
1350,5(disz),NU
1350,1/3(disz),NU
1350,sila3,N
1350,gur,N
1351,nig2-ka9-ak,N
1351,ur-{gesz}gigir,NE
1352,mu,N
1352,us2-sa,V
1352,bad3,N
1352,ba-du3,V
1353,pisan-dub-ba,N
1354,kiszib3,N
1354,dabx(U8)-ba,V
1354,a2,N
1354,erin2-na-ka,N
1355,lugal-ku3-zu,NE
1355,nu-banda3-gu4,N
1356,iti,N
1356,1(u),NU
1356,4(disz)-kam,NU
1357,iti,N
1357,sze-sag11-ku5,NE
1358,mu,N
1358,na-ru2-a-mah,N
1358,ba-du3-ta,V
1359,iti,N
1359,sze-sag11-ku5,NE
1360,mu,N
1360,ma-da,N
1360,za-ab-sza-li{ki},NE
1360,ba-hul-sze3,V
1361,mu,N
1361,na-ru2-a-mah,N
1361,ba-du3,V
1362,3(disz),NU
1362,masz-da3-nita2,N
1363,5(disz),NU
1363,masz-da3-munus,N
1364,er3-ra-ur-sag,NE
1365,mu-kux(DU),V
1365,lugal,N
1366,in-ta-e3-a,NE
1367,i3-dab5,V
1368,giri3,N
1368,{d}nanna-ma-ba,NE
1368,dub-sar,N
1369,u4,N
1369,1(u),NU
1369,9(disz)-kam,NU
1370,iti,N
1370,a2-ki-ti,NE
1371,mu,N
1371,{d}szu-{d}suen,NE
1371,lugal,N
1371,uri5{ki}-ma-ke4,NE
1371,ma-da,N
1371,za-ab-sza-li{ki},NE
1371,mu-hul,V
1372,8(disz),NU
1372,masz-da3,N
1373,pisan-dub-ba,N
1374,e2-tum,N
1375,sag-nig2-gur11-ra,N
1376,u3,CNJ
1376,zi-ga,N
1377,en-dingir-mu,NE
1378,iti,N
1378,masz-da3-gu7-ta,NE
1379,iti,N
1379,sze-sag11-ku5-sze3,NE
1380,iti,N
1380,1(u),NU
1380,2(disz)-kam,NU
1381,mu,N
1381,en-unu6-gal,NE
1381,{d}inanna,NE
1381,ba-hun,V
1382,i3-gal2,V
1383,2(gesz'u),NU
1383,9(asz),NU
1383,1(barig),N
1383,5(ban2),N
1383,6(disz),NU
1383,sila3,N
1383,sze,N
1383,gur,N
1384,1(asz),NU
1384,3(barig),N
1384,gig,N
1384,gur,N
1385,4(asz),NU
1385,2(barig),N
1385,zi3,N
1385,dabin,N
1385,gur,N
1386,1(barig),N
1386,esza,N
1387,sza3,N
1387,umma{ki}-ta,NE
1388,3(u),NU
1388,gur,N
1389,2(asz),NU
1389,kasz,N
1389,du,V
1389,gur,N
1390,sa2-du11,N
1390,en-nun-ga2,N
1391,3(u),NU
1391,gur,N
1391,sza3-gal,N
1391,udu,N
1391,niga,V
1392,ki,N
1392,na-lul,NE
1393,1(u),NU
1393,2(asz),NU
1393,3(barig),N
1393,4(ban2),N
1393,5(disz),NU
1393,sila3,N
1393,sza3-gal,N
1393,{ansze}kunga2,N
1394,sag-da-na,NE
1394,3(disz),NU
1394,a-ba,NE
1395,unu{ki}-ta,NE
1395,ki,N
1395,ur-{d}szara2-ta,NE
1396,szunigin,N
1396,sze-bi,N
1396,2(gesz'u),NU
1396,2(gesz2),NU
1396,3(u),NU
1396,2(disz),NU
1396,5(ban2),N
1396,3(disz),NU
1396,sila3,N
1396,gur,N
1397,sag-nig2-gur11-ra-kam,N
1398,sza3-bi-ta,N
1399,2(gesz'u),NU
1399,1(gesz2),NU
1399,6(asz),NU
1399,4(barig),N
1399,4(ban2),N
1399,2(disz),NU
1399,sila3,N
1399,gur,N
1400,4(asz),NU
1400,3(barig),N
1400,3(ban2),N
1400,5(disz),NU
1400,sila3,N
1400,gig,N
1400,gur,N
1401,9(asz),NU
1401,3(barig),N
1401,2(ban2),N
1401,la2,V
1401,1(disz@t),NU
1401,sila3,N
1401,ziz2,N
1401,gur,N
1402,2(asz),NU
1402,kasz,N
1402,du,V
1402,gur,N
1403,4(asz),NU
1403,3(barig),N
1403,5(ban2),N
1403,4(disz),NU
1403,sila3,N
1403,zi3,N
1403,dabin,N
1403,gur,N
1404,1(barig),N
1404,2(ban2),N
1404,1(disz),NU
1404,sila3,N
1404,nig2-ar3-ra,N
1404,imgaga,N
1405,kiszib3,N
1405,ur-{d}szara2,NE
1405,sza13-dub-ba,N
1406,szunigin,N
1406,sze-bi,N
1406,2(gesz'u),NU
1406,2(gesz2),NU
1406,3(u),NU
1406,3(disz),NU
1406,2(barig),N
1406,3(disz),NU
1406,sila3,N
1406,gur,N
1407,zi-ga-am3,V
1408,diri,N
1408,1(asz),NU
1408,1(barig),N
1408,1(ban2),N
1408,gur,N
1409,nig2-ka9-ak,N
1409,sza3,N
1409,uri5{ki}-ma,NE
1410,giri3,N
1410,la-ni-mu,NE
1410,dub-sar,N
1411,mu,N
1411,us2-sa,V
1411,ki-masz{ki},NE
1411,ba-hul,V
1412,1(u),NU
1412,7(disz),NU
1412,ma-na,N
1412,1(u),NU
1412,gin2,N
1412,siki,N
1412,tug2,N
1412,us2,V
1412,szar3,V
1413,1(u),NU
1413,8(disz),NU
1413,ma-na,N
1413,siki,N
1413,tug2,N
1413,3(disz)-kam,NU
1413,us2,V
1414,e2-gal-ta,N
1415,e3-a,V
1416,a-mur-{d}utu,NE
1417,szu,N
1417,ba-ti,V
1418,iti,N
1418,ezem-mah,NE
1419,mu,N
1419,ha-ar-szi{ki},NE
1419,u3,CNJ
1419,ki-masz{ki},NE
1419,ba-hul,V
1420,7(disz),NU
1420,gukkal,N
1420,1(disz),NU
1420,sila3,N
1420,sze-ta,N
1421,iti,N
1421,1(u),NU
1421,2(disz)-sze3,NU
1422,...,O
1422,1(disz),NU
1422,sila3,N
1422,sze-ta,N
1423,iti,N
1423,n-sze3,NU
1424,sze-bi,N
1424,7(asz),NU
1424,4(barig),N
1424,3(ban2),N
1424,sze,N
1424,gur,N
1424,lugal,N
1425,sza3-gal,N
1425,gukkal,N
1426,ki,N
1426,lugal-lu2-sa6-sa6-ta,NE
1427,nig2-u2-rum,NE
1427,szu,N
1427,ba-ti,V
1428,inim,N
1428,na-ni-ta,NE
1429,iti,N
1429,mu-szu-du7,NE
1430,mu,N
1430,en,N
1430,{d}nanna,NE
1430,kar-zi-da,NE
1430,ba-hun,V
1431,2(u),NU
1431,{kusz}ummu3,N
1431,...,O
1432,2(u),NU
1432,...,O
1432,{kusz}e-sir2,N
1432,kusz,N
1432,gu4,N
1433,2(u),NU
1433,{kusz}e-sir2,N
1433,...,O
1433,ib2,N
1434,2(disz),NU
1434,{kusz}szu4-gan,N
1435,2(disz),NU
