ID,FORM,XPOSTAG
2094,ki,N
2094,dub-ki-mu,NE
2095,mu,N
2095,us2-sa,V
2095,abzu-si{ki},NE
2095,ba-hul,V
2096,e2-ninnu,NE
2097,3(asz),NU
2097,ama-nesag2,NE
2098,lu2-zi-na,NE
2099,1(u),NU
2099,1(disz),NU
2099,gurusz,N
2100,ur-idigna,NE
2101,{d}USZ-ka-limmu2-za,NE
2101,gu4,N
2101,udu-da,N
2101,gen-na,V
2102,ARAD2-{d}szara2,NE
2103,3(disz),NU
2103,ama-zu-zu,NE
2104,1(u),NU
2104,ud5,N
2104,giri3,N
2104,{d}en-lil2-al-sa6,NE
2104,szusz3,N
2105,szu-ad-x-gi,NE
2106,1(disz),NU
2106,dug,N
2106,dida,N
2106,1(ban2),N
2106,zi3,N
2106,szu-i3-li2,NE
2106,lu2,N
2106,kin-gi4-a,N
2107,dumu,N
2107,lu2-gesz-ku3{ki},NE
2108,aga3-us2,N
2108,ur-pa4-sukkal,NE
2109,ki,N
2109,ga-ti-le,NE
2110,sipa-zi,NE
2111,kiszib3,N
2111,nam-sza3-tam,N
2112,ki,N
2112,{d}ba-ba6-ulu3-da,NE
2113,4(asz),NU
2113,du,V
2113,nin-sig-a-x,NE
2114,1(disz),NU
2114,ur-a-KU-da,NE
2114,dumu,N
2114,ur-a-lu3-za,NE
2115,mu,N
2115,us2-sa,V
2115,da-szi-bi2-we{ki},NE
2115,ba-hul,V
2116,...,O
2116,lugal-en-nun,NE
2116,dumu,N
2116,ab-ba-sila-na,NE
2117,...,O
2117,5(asz),NU
2117,5(disz),NU
2117,sila3,N
2117,sze-ba,N
2117,x-mu-du3,NE
2118,lugal-nig2-nesag2,NE
2119,szu-ku6-ne,NE
2120,ki,N
2120,da-da-ta,NE
2121,kiszib3,N
2121,ur-szu-nir,NE
2122,kiszib3,N
2122,gu-u2-u2,NE
2122,sza13-dub-ba,N
2123,ugula,N
2123,ik-szu-tum2,NE
2124,a-ba-a-a,NE
2124,ugula,N
2124,kuruszda,N
2125,mu,N
2125,{d}szul-gi-dingir-mu,NE
2125,{d}inanna,NE
2125,ba-hun,V
2126,mu,N
2126,{d}nin-sag-ub3-ba,NE
2126,{d}inanna,NE
2126,ba-hun,V
2127,kiszib3,N
2127,si3-ga,NE
2128,ki,N
2128,szar-ru-um-i3-li,NE
2129,1(disz),NU
2129,tug2,N
2129,da-a-gi4,NE
2129,nu-banda3-gu4,N
2130,a-sza3,N
2130,a-gar3-gu-la,NE
2131,4(barig),N
2131,sag-du3,NE
2132,x,O
2132,x,O
2132,mar,N
2132,x,O
2133,i7,N
2133,i7-uri5{ki}-ma,NE
2134,hum{hu},NE
2135,inim-{d}en-lil2,NE
2136,u2-si-ga,NE
2136,a-ta,N
2136,de6-a,V
2137,ur-e-ga,NE
2137,i3-dab5,V
2138,ur2-na{ki},NE
2138,u3,CNJ
2138,nibru{ki}-ta,NE
2138,gen-na,V
2139,giri3,N
2139,nanna-ki-ag2,NE
2140,{d}be-la-at-na-qar,NE
2141,1(gesz2),NU
2141,4(u),NU
2141,giri3,N
2141,da-gi4,NE
2142,i3-li2-DU,NE
2143,2(gesz2),NU
2143,gur,N
2143,a-sza3,N
2143,ugur2-tur,NE
2144,ti-um-ma-bi,NE
2145,u3-da-ga{ki},NE
2145,u3,CNJ
2145,nibru{ki}-ta,NE
2145,gen-na,V
2146,dumu,N
2146,za-za-na-a,NE
2147,4(disz),NU
2147,a-ab-x,NE
2148,ki,N
2148,geme2-kar-si-ga,NE
2149,2(disz),NU
2149,APIN-x-DU,NE
2150,ugu2,N
2150,{d}asznan-ama-mu,NE
2150,ba-a-gar,V
2151,nin-{d}lamma-x,NE
2152,i3-li2-uz-ra-ni,NE
2153,1(asz),NU
2153,saga,V
2153,2(asz),NU
2153,du,V
2153,ki-ag2-gar-u-mu,NE
2154,a-sza3,N
2154,me-nigar,NE
2155,giri3,N
2155,bu3-sza-am,NE
2156,al-la-ba-an-zi,NE
2157,1(disz),NU
2157,masz2-gal,N
2158,ki,N
2158,nin-gesz-zi-da,NE
2158,ba-zi,V
2159,1(gesz2),NU
2159,gurusz,N
2159,ugula,N
2159,hal-li2-li2,NE
2160,a-sza3,N
2160,a-{gesz}banszur-ra-ka,NE
2161,en-x-...,NE
2161,sagi,N
2161,maszkim,N
2162,dumu,N
2162,x-x,O
2163,a-sza3,N
2163,ka-nisaba,NE
2164,giri3,N
2164,lugal-szuruppak{ki},NE
2165,4(barig),N
2165,ur-{d}en-lil2-x,NE
2166,ki,N
2166,x-ki-am3,NE
2167,dumu,N
2167,da-da-ga,NE
2168,ur-gu-la,NE
2169,unu{ki}-ta,NE
2169,ki,N
2169,nin-nig2-dub-da-nir-gal2,NE
2170,dumu,N
2170,ur-pa4-sir2,NE
2170,ba-usz2,V
2171,giri3,N
2171,DI-a,NE
2172,2(barig),N
2172,3(ban2),N
2172,{d}im-du,NE
2173,la2-ia3,N
2173,ka-ga,N
2173,gi-na,N
2173,lugal-hi-li,NE
2173,su-su-dam,V
2174,nig2-mu-mu-kal,NE
2175,kab2-ku5,N
2175,a-ba-al-la,NE
2175,gub-ba,V
2176,szesz,N
2176,a-na-ni-ne-ka,NE
2177,1(barig),N
2177,sze-ba,N
2177,ga-a,NE
2178,e,N
2178,sa-dur2-ra,N
2178,a-sza3,N
2178,{d}nin-hur-sag-ka,NE
2179,mu,N
2179,us2-sa,V
2179,{gesz}kiri6-mah{ki}-bi,NE
2179,ba-hul,V
2180,me-er2-igi,NE
2181,ki,N
2181,ze2-na-na,NE
2182,a2-bi,N
2182,u4,N
2182,1(gesz'u),NU
2182,7(gesz2),NU
2182,2(u)-kam,NU
2183,nin-i3-mah,NE
2184,dumu,N
2184,ga-la-la,NE
2184,szusz3,N
2185,1(disz),NU
2185,amar,N
2185,pesz,V
2185,am,N
2186,li-i3-si-in,NE
2187,giri3,N
2187,en-{d}nansze-ki-ag2,NE
2187,szu-i,N
2188,szu,N
2188,lugal-sze3,N
2189,7(disz),NU
2189,sar,N
2189,kab2-ku5,N
2189,dal-ba-ba-{d}na-ru2-a,NE
2190,sza-al-hu-ni,NE
2191,lu2-kas4-me-esz2,NE
2191,szu,N
2191,ba-ti,V
2192,sze,N
2192,ur-{d}lamma,NE
2192,szabra,N
2193,nin-a-na,NE
2193,szu,N
2193,ba-ti,V
2194,3(ban2),N
2194,sze,N
2194,ur-dingir-si-sa2,NE
2194,lu2,N
2194,azlag2,N
2195,igi,N
2195,geme2-nunuz-ku3-ga,NE
2196,nam-tar-eb-gu-ul,NE
2197,ur-{d}ba-x-x,NE
2198,kiszib3,N
2198,hi-li,NE
2199,2(barig),N
2199,i-ni-{d}suen,NE
2199,engar,N
2200,u3-si-ha,NE
2200,mar-tu,NE
2201,ki-su7,N
2201,ambar-es3-sa2-{d}nin-dar-a,NE
2201,gub-ba,V
2202,1(disz),NU
2202,ha-la-{d}nansze,NE
2203,2(gesz2),NU
2203,gur,N
2203,a-sza3,N
2203,du6-sahar,NE
2204,kiszib3,N
2204,geme2-{d}sa12-du11,NE
2205,mu,N
2205,mar-ha-szi,NE
2205,ba-hul,V
2206,3(asz),NU
2206,gur,N
2206,szuku,N
2206,ur-dingir-ni,NE
2206,lu2,N
2206,azlag2,N
2207,dumu,N
2207,iri-bar-re,NE
2208,ka-...,NE
2209,giri3,N
2209,amar-an,NE
2209,szu-i,N
2210,8(disz),NU
2210,sila3,N
2210,szar2-ra-ab-du,N
2211,dumu,N
2211,nin-ma-ama-ni,NE
2212,3(u),NU
2212,i3-dub,N
2212,a-sza3,N
2212,{d}nin-gir2-su,NE
2212,nin-ig-KA,NE
2212,{d}nansze-ta,NE
2213,mu,N
2213,us2-sa,V
2213,uri5{ki}-ma,NE
2213,ba-hul,V
2214,4(disz),NU
2214,ur-{d}szul-pa-e3-a,NE
2215,dumu,N
2215,gi4-nam-mu-szi,NE
2216,1(barig),N
2216,ur-e2-babbar2,NE
2216,simug,N
2217,2(asz),NU
2217,2(barig),N
2217,lugal-ku3-bi,NE
2218,lu-lu-bum2,NE
2218,u3,CNJ
2218,nibru{ki}-ta,NE
2218,gen-na,V
2219,1(disz),NU
2219,sila4,N
2219,geme2-e2-hi-nun,NE
2220,kiszib3,N
2220,ama-igi-du,NE
2220,szusz3,N
2221,igi-{d}x,NE
2222,mu,N
2222,en,N
2222,lu2-igi,NE
2222,ba-hun,V
2223,ur-bad-ra2,NE
2224,ur-{d}nin-ildu2-ma,NE
2225,mu,N
2225,us2-sa,V
2225,ur-{d}MUNUS-ASZ2,NE
2225,{d}inanna,NE
2225,ba-hun,V
2226,ki,N
2226,za-ga-NI-la,NE
2227,2(disz),NU
2227,lugal-mu-zu-da,NE
2227,dumu,N
2227,lugal-nu-egir,NE
2228,lugal-x-x-x-ni,NE
2228,dam-gar3,N
2229,ur-gu-um-mu,NE
2230,nig2-dab5,N
2230,du6-ku3-ga,N
2230,kiszib3,N
2230,sipa-inim-gi-na-kam,NE
2231,ki,N
2231,lugal-engar-x,NE
2232,1(u),NU
2232,ku6,N
2232,nig2-ki,N
2232,gur,N
2232,ka-zi-li,NE
2233,2(disz),NU
2233,usz-x,NE
2233,dumu,N
2233,{d}lamma-re-di-mu,NE
2234,sze,N
2234,gesz,N
2234,e3-a,V
2235,ki-su7,N
2235,x-szir,NE
2235,gub-ba,V
2236,2(disz),NU
2236,udu,N
2236,niga,V
2236,an,NE
2237,...,O
2237,5(asz),NU
2237,5(disz),NU
2237,sila3,N
2237,sze-ba,N
2237,nin-a2-gal,NE
2238,ki,N
2238,isz-ka-zi-ni,NE
2239,kiszib3,N
2239,nam-sza3-tam,N
2239,ki-uku2-la,NE
2239,i3-gal2,V
2240,2(asz),NU
2240,2(barig),N
2240,lugal-ti-da-kam,NE
2241,dumu,N
2241,e2-gar-tu,NE
2241,szusz3,N
2242,ur-{d}isztaran,NE
2242,di-ku5-bi-me,N
2243,2(barig),N
2243,3(ban2),N
2243,u4-li-la2,NE
2244,2(barig),N
2244,3(ban2),N
2244,ur-{d}szul-pa-e3,NE
2245,1(disz),NU
2245,a-tu,NE
2246,giri3,N
2246,nin9-gi-na,NE
2247,1(u),NU
2247,6(disz),NU
2247,u8,N
2247,5(u),NU
2247,5(disz),NU
2247,udu,N
2248,1(asz),NU
2248,2(ban2),N
2248,tur-ra-AN-i3-li2,NE
2249,lugal,N
2249,ha-ar-szi{ki},NE
2249,ba-an-zi,NE
2250,mu,N
2250,us2-sa,V
2250,szu-sa-hu-um{ki},NE
2250,ba-hul,V
2251,lu2-iri-bar,NE
2252,ki,N
2252,{d}szara2-ra-kam,NE
2253,kiszib3,N
2253,nin-x-lu,NE
2253,dub-sar,N
2254,mu,N
2254,us2-sa,V
2254,hu-uh2-nu-ri{ki},NE
2254,ba-hul,V
2255,kur-giri3-ne2-i3-dab5(SZE3),NE
2256,ugula,N
2256,sanga,N
2256,ti(BAL)-ra-asz2,NE
2257,giri3,N
2257,a-bi2-sa-ad,NE
2257,u3,CNJ
2257,dingir-lu2-sa6,NE
2258,i7,N
2258,gibil,V
2258,i7-suh-gibil-du3-a-ka,NE
2259,giri3,N
2259,nin-nu-banda,NE
2259,dub-sar,N
2260,dumu,N
2260,geme2-unu{ki},NE
2261,2(barig),N
2261,3(ban2),N
2261,zi-lu-mu,NE
2262,mu,N
2262,zabala3{ki}-ka,NE
2262,ba-hul,V
2263,dumu,N
2263,nigar-ki-du10,NE
2264,sze-ba,N
2264,u3,CNJ
2264,a-sza3,N
2264,uszurx(|LAL2.TUG2|)-e-nu-me-te-zu,NE
2265,lugal,N
2265,ni-nu-a{ki},NE
2265,gir13-gesz{ki}-ka,NE
2266,mu,N
2266,a-ba-al{ki},NE
2266,ba-hul,V
2267,dumu,N
2267,dingir-ba-e3,NE
2267,kuruszda,N
2268,a-gu-ma-ri,NE
2268,szu,N
2268,ba-ti,V
2269,lu2-{d}...-x-x,NE
2269,lu2,N
2269,kas4,N
2270,dumu,N
2270,{d}szul-gi-AB-GAB,NE
2270,kuruszda,N
2271,ne-ra-ti,NE
2271,lu2,N
2271,kas4,N
2272,1(disz),NU
2272,udu,N
2272,niga,V
2272,dumu-zi-da,NE
2273,kiszib3,N
2273,ur5-bu,NE
2274,ki,N
2274,A-hu-ni,NE
2275,ki,N
2275,SI-A-um,NE
2276,ar-ti-a,NE
2276,lu2,N
2276,kas4,N
2277,giri3,N
2277,szesz-a-na,NE
2277,sukkal,N
2278,du6-gesz-i3-ka,NE
2278,gub-ba,V
2279,kiszib3,N
2279,un-da,NE
2280,kiszib3,N
2280,i3-MUNUS,NE
2280,dub-sar,N
2281,2(disz),NU
2281,na-wi-ir-{d}a-zu,NE
2281,dumu,N
2281,nam-ha-szu-um,NE
2282,am3-ma,NE
2282,na-gada,N
2283,ki,N
2283,i3-li2-ma-zu,NE
2283,dumu,N
2283,i3-li2-mah-ri2,NE
2284,mu,N
2284,gu-ru-sal4-la{ki},NE
2284,ba-hul,V
2285,giri3,N
2285,|PU3.SZA|-{d}ma-ma,NE
2286,kiszib3,N
2286,i-ta-e3-a,NE
2287,ki,N
2287,i3-ne-ba,NE
2288,mu,N
2288,adab{ki}-kam,NE
2288,ba-hul,V
2289,ki-la2-bi,N
2289,1/3(disz),NU
2289,sar,N
2289,5(disz),NU
2289,gin2,N
2290,5(disz),NU
2290,udu,N
2291,lugal-ezem,NE
2291,sukkal,N
2292,mu,N
2292,erisz{ki},NE
2292,ba-hul,V
2293,a-sza3,N
2293,gi4-a-e2-esz3,NE
2294,4(asz),NU
2294,3(barig),N
2294,5(ban2),N
2294,4(disz),NU
2294,sila3,N
2294,zi3,N
2294,dabin,N
2294,gur,N
2295,5(disz),NU
2295,gin2,N
2295,ku3,N
2295,giri3,N
2295,ur-gesz-gi4-a,NE
2296,mu-kux(DU),N
2296,nin-x-x,NE
2297,{d}nin-ezem-an-na,NE
2298,lugal-dingir,NE
2299,1(u),NU
2299,5(asz),NU
2299,giri3,N
2299,nin-x-ka-ni,NE
2300,mu,N
2300,kunga-HAR{ki},NE
2300,ba-hul,V
2301,2(barig),N
2301,3(ban2),N
2301,nam-x-x,NE
2302,da-lu2-ga2,NE
2303,igi-dumu-ni,NE
2304,mu,N
2304,en,N
2304,...-na,NE
2304,masz2-e,N
2304,i3-pa3,V
2305,...-ti,O
2305,er3-ra-...,O
2305,dub-sar,N
2306,6(asz),NU
2306,gur,N
2306,szuku,N
2306,en-si,NE
2306,ra2-gaba,N
2307,1(asz),NU
2307,saga,V
2307,2(asz),NU
2307,du,V
2307,{d}zi-za,NE
2308,7(disz),NU
2308,sar,N
2308,kab2-ku5,N
2308,{gesz}szinig-mu2-am3,NE
2309,lu2-zi-AB,NE
2310,u3-za-na-bi-ir,NE
2311,2(barig),N
2311,3(ban2),N
2311,{d}ku3-sig17-banda3{da},NE
2312,5(disz),NU
2312,sila3,N
2312,i-ba-ni-tab-...,NE
2313,ki,N
2313,al-la-ba-an-gi4,NE
2314,8(bur3),N
2314,2(bur3),N
2314,1(esze3),N
2314,1/4(iku),N
2314,GAN2,N
2314,murgu2,N
2315,a-sza3,N
2315,szu-na,NE
2316,2(barig),N
2316,ama-ha-ma-ti,NE
2316,engar,N
2317,ki,N
2317,e3-ba-x,NE
2318,lu2-GIN2,NE
2318,i3-dab5,V
2319,{d}BU-AZ,NE
2320,ur-{d}nin-gir2-su{ki}-sze3,NE
2321,ur-{d}nu-ra-la,NE
2322,kam-lu2-{d}nin-x,NE
2323,2(disz),NU
2323,pu-ha-ti,NE
2324,kiszib3,N
2324,{d}amar-{d}suen-i3-li2,NE
2324,nu-banda3-gu4,N
2325,u4-da-ga,NE
2326,dumu,N
2326,{d}nin-tin-ug5-ga,NE
2327,1(bur3),N
2327,GAN2,N
2327,nin9-u2-u2,NE
2328,geme2,N
2328,{d}nin-a-BU-DU,NE
2328,dumu,N
2328,{d}zu-ra-bi2,NE
2329,ki,N
2329,zi-kur-i3-li2,NE
2330,gi-ra-num2,N
2330,{d}inanna,NE
2331,a-sza3,N
2331,iri-ul-la,NE
2332,ki-la2-bi,N
2332,2/3(disz),NU
2332,ma-na,N
2333,dumu,N
2333,lugal-za3-pa-e3,NE
2333,ba-usz2,V
2334,3(disz),NU
2334,i3-kal-la,NE
2335,na-ba-sa2,NE
2336,kiszib3,N
2336,amar-{d}suen-ka,NE
2337,ki,N
2337,{d}nanna-mu-tah,NE
2338,e2-banda3{da}-du,NE
2339,dumu,N
2339,{d}szara2-ra-i3-zu,NE
2340,1(asz),NU
2340,1(barig),N
2340,a-ba-sa6,NE
2341,mu,N
2341,us2-sa,V
2341,kaskal{ki},NE
2341,ba-hul,V
2342,kiszib3,N
2342,geme2-gi-gun4-na,NE
2343,1(ban2),N
2343,5(disz),NU
2343,sag-mah,NE
2344,dumu,N
2344,i3-x-ba,NE
2345,6(gesz2),NU
2345,1(u),NU
2345,3(disz),NU
2345,udu,N
2345,u2,N
2345,bar-su-ga,V
2346,mu,N
2346,kiszib3,N
2346,{d}nin-e2-gal-la-ka,NE
2347,3(iku),N
2347,GAN2,N
2347,4(barig),N
2347,lugal-GAN2-x,NE
2348,giri3,N
2348,lugal-ukken-ne,NE
2349,dingir-ama-i3-sa6,NE
2350,ki,N
2350,ga-du-du-du8,NE
2351,dumu,N
2351,ti-gi4-da-ga,NE
2352,ki,N
2352,ka-a-a-ba-...,NE
2353,1(gesz2),NU
2353,2(u),NU
2353,udu,N
2353,1(disz),NU
2353,1/2(disz),NU
2353,sila3,N
2353,1(gesz2),NU
2353,5(disz),NU
2353,udu,N
2353,1(disz),NU
2353,sila3,N
2353,sze-bi,N
2353,3(barig),N
2353,5(disz),NU
2353,sila3,N
2353,ur-{d}nanibgal,NE
2354,1(disz),NU
2354,inim-ma-{d}nanna,NE
2355,2/3(disz){sza},NU
2355,5(disz),NU
2355,gin2,N
2355,uruda,N
2356,e2,N
2356,x-ke4-ne,NE
2357,3(asz),NU
2357,nin-kur-re,NE
2358,he2-x-gi,NE
2359,dumu,N
2359,an-ba-an,NE
2360,ugula,N
2360,hu-na-zi,NE
2361,ki,N
2361,lu2-{d}ka-tar,NE
2362,1(disz),NU
2362,tug2,N
2362,i3-lu2,NE
2362,iszib,N
2363,2(u),NU
2363,4(asz),NU
2363,1(barig),N
2363,4(ban2),N
2363,5(disz),NU
2363,sila3,N
2363,gig,N
2363,gur,N
2363,lugal,N
2364,3(disz),NU
2364,{munus}asz2-gar3,N
2364,ga,N
2365,e2,N
2365,nin-da-ga-ni,NE
2365,in-na-ak-a,V
2366,1(disz),NU
2366,sa3-bum2,NE
2367,1(u),NU
2367,2(disz),NU
2367,2/3(disz),NU
2367,sar,N
2367,kab2-ku5,N
2367,za-ha-din-na,NE
2368,a-pi5-la-sza,NE
2369,ugu2,N
2369,lu2-{d}suen,NE
2370,...,O
2370,5(asz),NU
2370,5(disz),NU
2370,sila3,N
2370,sze-ba,N
2370,inim-ma-gu-la,NE
2371,ki,N
2371,la-lul,NE
2372,ki,N
2372,lu2-sag,NE
2372,engar-ta,N
2373,ki,N
2373,i-bi-iq-re-e-u2,NE
2374,4(asz),NU
2374,du,V
2374,la-ni-ib,NE
2375,1(u),NU
2375,2(asz),NU
2375,sze,N
2375,gur,N
2375,kiszib3,N
2375,{d}szul-gi-kal-ga-da,NE
2376,ki,N
2376,anzu{muszen},NE
2377,{d}nusku-isz-me-a-ni,NE
2378,mu-kux(DU),N
2378,i3-li2-i-du3,NE
2378,sanga,N
2379,isz-ne-kal{ki},NE
2379,u3,CNJ
2379,nibru{ki}-ta,NE
2379,gen-na,V
2380,a-pi4-sal4-la{ki},NE
2380,u3,CNJ
2380,nibru{ki}-ta,NE
2380,gen-na,V
2381,iti,N
2381,4(disz)-sze3,NU
2382,1(asz),NU
2382,nin-mu-sze3-igi-mu,NE
2383,1(disz),NU
2383,ur-{d}gir2-sar-ku3,NE
2384,kiszib3,N
2384,ur-{d}nam2-mi,NE
2385,mu,N
2385,{d}szu-{d}suen,NE
2385,lugal-e,N
2385,na-ru2-a,N
2385,mah,N
2385,{d}nin-gurdub2-a,NE
2385,{d}nin-ka-si,NE
2385,mu-ne-du3,V
2386,kab2-ku5,N
2386,gir2-su{ki}-bi,NE
2386,tir-sze3,N
2387,sanga,N
2387,{d}nin-gesz-zi-da,NE
2388,in-sa6-sa6-ka,NE
2389,1/2(disz),NU
2389,i-x-i3-li2,NE
2390,a-sza3,N
2390,gaba-su3-GAN2,NE
2391,giri3,N
2391,nin-utu,NE
2392,kal-lum-...,NE
2393,ka-tar-{d}ba-ba6,NE
2393,dub-sar,N
2393,maszkim,N
2394,giri3,N
2394,dam-ma-ha-ni-a,NE
2395,mu,N
2395,gar3-ne-ne{ki}-me-esz2,NE
2395,ba-hul,V
2396,kiszib3,N
2396,lugal-ku3-zu,NE
2397,2(ban2),N
2397,za-ma-...,NE
2398,ba-ga-tum,NE
2399,ki,N
2399,ARAD2-{d}en-lil2-la2,NE
2400,5(disz),NU
2400,gurusz,N
2400,u4,N
2400,1(disz)-sze3,NU
2401,ur-sza6,NE
2401,sagi,N
2402,ensi2,N
2402,umma{ki},NE
2403,mu,N
2403,en,N
2403,x-x-ne,NE
2403,kar-zi-da,NE
2403,ba-hun,V
2404,a-tu,NE
2405,ki-la-ri2,NE
2406,2(barig),N
2406,3(ban2),N
2406,sza3-ku3-ge,NE
2407,{d}{asz}aszgi{gi}-pa-e3,NE
2407,sukkal,N
2408,kiszib3,N
2408,ab-ba-mu-ka,NE
2409,1(disz),NU
2409,gukkal,N
2409,na-gi-kal,NE
2410,giri3,N
2410,a-szi-an,NE
2411,ki,N
2411,{d}szul-gi-ku3-zu,NE
2412,ap-ki-da,NE
2413,5(disz),NU
2413,sila3,N
2413,zi3,N
2413,lugal-dur2-mah,NE
2414,ki,N
2414,ug3,NE
2415,ki,N
2415,zu2-si,NE
2416,1(gesz2),NU
2416,3(u),NU
2416,la2,V
2416,x,O
2416,masz2,N
2417,lu2-{d}zi3-an-ka,NE
2418,giri3,N
2418,kisz-ti-esz18-dar,NE
2418,sukkal,N
2419,e2-duru5,N
2419,za-ab-sza-lu,NE
2420,ki,N
2420,nig2-se3-ga,NE
2421,a-sza3,N
2421,sanga-pa-du3,NE
2422,a-hu-na,NE
2422,gu4,N
2422,udu-da,N
2422,gen-na,V
2423,ki,N
2423,al-x,NE
2424,mu,N
2424,dingir-mu-a2(DA)-dah,NE
2424,ba-hun,V
2425,ARAD2,N
2425,lugal-x-SAR,NE
2426,e2-{d}dumu-zi,NE
2427,n,NU
2427,4(barig),N
2427,1(ban2),N
2427,gur,N
2427,ki,N
2427,ri-im-dingir,NE
2428,kiszib3,N
2428,lu2(LUGAL)-{d}ba-ba6,NE
2429,...,O
2429,3(ban2),N
2429,giri3-se3-ga,N
2429,{d}nin-{d}da-lagasz{ki},NE
2430,1(disz),NU
2430,sila4,N
2430,{d}ga2-tum3-du10,NE
2431,ki,N
2431,u2-ra-dingir,NE
2432,kiszib3,N
2432,{d}be-la-at-suh-nir,NE
2432,aszgab,N
2433,ur-{d}suen,NE
2433,dumu,N
2433,lu2-kal-la,NE
2434,erin-da-AN,NE
2435,kiszib3,N
2435,i-bi2-ir-sa2-ni,NE
2436,giri3,N
2436,iri-ni-da-ni,NE
2437,mu,N
2437,us2-sa,V
2437,a-ra2,N
2437,3(disz@t)-kam,NU
2437,si-mu-ru-um{ki},NE
2437,ba-hul,V
2438,iti,N
2438,nesag,NE
2439,u2-ra-i3-li2,NE
2439,szu,N
2439,ba-ti,V
2440,2(disz),NU
2440,gaba-tab-bi,NE
2441,nig2-a-szu-sa2,NE
2442,mu,N
2442,na-mu-szi-bar,NE
2442,ba-hun,V
2443,3(asz),NU
2443,du,V
2443,szu-palil-bi,NE
2444,4(disz),NU
2444,gurusz,N
2444,ugula,N
2444,ha-ba-an-zi-zi,NE
2445,1(disz),NU
2445,AN-ma-x,NE
2446,lu2-bu3-bu3,NE
2447,3(iku),N
2447,GAN2,N
2447,4(barig),N
2447,i3-li2-ia3,NE
2448,zah3,V
2448,nin-a-du-ti,NE
2449,2(barig),N
2449,be-li2-i3-li2,NE
2449,engar,N
2450,a-sza3,N
2450,pu2-szu-mu,NE
2451,kiszib3,N
2451,szu-gi4-gesz-ni-bi2-du11,NE
2452,zar3,N
2452,tab-ba,V
2453,...,O
2453,ur-{d}mir-za,NE
2453,dumu-ni,N
2454,ma-nu-um-li-x,NE
2455,ki,N
2455,pa5-sir2,NE
2456,ugula,N
2456,ba-tu-uk-ra-ad,NE
2457,dumu,N
2457,ur-a-ba-...,NE
2458,ki,N
2458,da-da-na,NE
2459,sukkal,N
2459,al-mu,NE
2459,szu,N
2459,ba-ti,V
2460,1(asz),NU
2460,2(disz),NU
2460,gur,N
2460,kiszib3,N
2460,bur-sag-{d}en-ki,NE
2461,a2-dingir-ga2,NE
2462,1(u),NU
2462,8(disz),NU
2462,gin2,N
2462,ku3-sig17,N
2463,5(ban2),N
2463,sze-ba,N
2463,gar-ra-ki,NE
2464,gu-kesz2,NE
2465,ki-la2-bi,N
2465,1(disz),NU
2465,5/6(disz),NU
2465,ma-na,N
2465,6(disz),NU
2465,gin2,N
2466,amar-sa6-ga,NE
2467,giri3,N
2467,e-te-il-pu3-{d}da-gan,NE
2468,1(disz),NU
2468,ur-ba,NE
2469,a2-bi,N
2469,u4,N
2469,2(gesz2),NU
2469,3(u),NU
2469,2(disz)-kam,NU
2470,dumu,N
2470,ur-ge6-par4,NE
2471,a-sza3,N
2471,e2-bil-le,NE
2472,he2-na-ab-szum2-mu,V
2473,mu,N
2473,us2-sa,V
2473,ia3-ab-ra-at{ki},NE
2473,ba-hul,V
2474,lugal:ma2-gur8-re,NE
2475,3(disz),NU
2475,giri3-lam,N
2475,x,O
2475,3(disz),NU
2475,sila3-ta,N
2476,giri3,N
2476,{d}en-lil2-si-sa2,NE
2477,2(disz),NU
2477,ur-e2-sag-il2-la,NE
2478,ki,N
2478,ama-il2,NE
2478,nin-ta,N
2479,ugula,N
2479,ab2-ildu3,NE
2480,a-sza3,N
2480,da-ad,NE
2481,lugal-nesag2,NE
2482,kiszib3,N
2482,ur-{d}gu2-la2,NE
2483,giri3,N
2483,lugal-masz-zu,NE
2483,u3,CNJ
2483,du-x,NE
2484,lugal-KU,NE
2484,sukkal,N
2485,1(gesz2),NU
2485,3(u),NU
2485,kiszib3,N
2485,nu-tuku,V
2486,2(barig),N
2486,3(ban2),N
2486,ur-{d}ama-mu-dib,NE
2487,ki,N
2487,ur-du10-...,NE
2488,{d}ba-ba6-palil-mu,NE
2489,5(disz),NU
2489,gu4,N
2489,niga,V
2490,ki,N
2490,na-lul,NE
2491,1/3(disz),NU
2491,sila3,N
2491,1(disz),NU
2491,gin2,N
2491,i3,N
2491,1(u),NU
2491,4(disz),NU
2491,gin2,N
2491,naga,N
2492,1(gesz2),NU
2492,5(u),NU
2492,4(asz),NU
2492,2(barig),N
2492,gur,N
2493,1(ban2),N
2493,5(disz),NU
2493,sila3,N
2493,zu2-lum,N
2494,x,O
2494,lugal-x-nu-banda3,NE
2495,u4,N
2495,1(u),NU
2495,3(disz)-kam,NU
2496,2(barig),N
2496,3(ban2),N
2496,lu2-{d}sag-x,NE
2497,il-ma-su-e2-a,NE
2497,ensi2-ka,N
2498,dumu,N
2498,|PU3.SZA|-er11,NE
2499,3(u),NU
2499,sar,N
2499,kin,N
2499,szuku-ra,N
2500,a-sza3,N
2500,gibil,V
2500,du-lum-i3-du10,NE
2501,ar-ga-ti-a,NE
2502,ugula,N
2502,tir,N
2502,{d}inanna-x,NE
2503,{d}mes-lam-ta-e3-a,NE
2504,giri3,N
2504,geme2-dumu-ni,NE
2505,...,O
2505,mer,N
2505,hi,V
2506,kiszib3,N
