ID,FORM,XPOSTAG
5453,lugal,N
5453,a-asz7-da,GN
5453,szuruppak{ki},GN
5454,1(disz),NU
5454,um-mi-da-hi,PN
5455,giri3,N
5455,ur-ki-dub,PN
5456,iti,N
5456,5(disz)-kam,NU
5457,{d}en-lil2-la2,PN
5457,i3-dab5,V
5458,7(disz),NU
5458,gurusz,N
5458,ugula,N
5458,ha-za-ab-tum,PN
5459,giri3,N
5459,iri-ku3-ki-du10,PN
5460,sza-al-ha-a,PN
5460,i3-dab5,V
5461,ki,N
5461,mu-szu-i3-li2,PN
5462,tu,FN
5462,nibru{ki}-sze3,SN
5463,giri3,N
5463,a2-bi2-la-ti,PN
5464,ki,N
5464,asz2-du-bi2-isz,PN
5465,nin-ka-ka-su3,PN
5466,gudu4,N
5466,{d}nin-in-si-na,DN
5467,du10-ga-mu,PN
5467,sukkal,N
5468,lugal,N
5468,e2-sag(DA)-da-na-ka,GN
5468,e2-sag-da-na-nibru{ki}-ka,GN
5469,giri3,N
5469,e2-dar-gi4-ni,PN
5470,2(disz),NU
5470,za-NI-a,PN
5470,dumu,N
5470,ze2-eb-ra-am,PN
5471,1(disz),NU
5471,sila4,N
5471,a2-pil2-la-tum,PN
5472,mu,N
5472,en,N
5472,{d}a-ba-ba,DN
5472,kar-zi-da,SN
5472,ba-hun,V
5473,di-ku5-mi-szar,PN
5473,lu2,N
5473,i3-gara2,N
5474,2(disz),NU
5474,udu,N
5474,niga,V
5474,saga,V
5474,us2,V
5475,mu,N
5475,ul-luh-uri5{ki},GN
5475,ba-hul,V
5476,TAR-USZ-mu,PN
5477,ki,N
5477,ur-tug2,PN
5478,giri3,N
5478,sa6-ga,PN
5478,ku3-dim2,N
5479,1(disz),NU
5479,dug,N
5479,dida,N
5479,5(disz),NU
5479,sila3,N
5479,kasz,N
5479,saga,V
5480,zah3,V
5480,szu-i,PN
5481,dumu,N
5481,ri-{d}musz,PN
5482,geme2-si-gar,PN
5483,mu,N
5483,us2-sa,V
5483,asilal3{ki},GN
5483,ba-hul,V
5484,ki,N
5484,{d}isz-bi-er3-ra-nu-ur2-ma-ti-szu,PN
5484,engar-ta,N
5485,1(disz),NU
5485,sila4,N
5485,nin-ig-ka,PN
5486,2(barig),N
5486,3(ban2),N
5486,ab-ba-saga,PN
5487,ki,N
5487,zi-mu-ba-szi-DU,PN
5488,i-di3-li2,PN
5489,a-sza3,N
5489,amar-kiszi17,PN
5490,2(asz),NU
5490,dingir-bar,PN
5491,ur-{d}suen-ka,PN
5492,mu,N
5492,us2-sa,V
5492,elam-ma,GN
5492,ba-hul,V
5493,mu,N
5493,us2-sa,V
5493,si-ma-num2{ki},SN
5493,ba-hul,V
5494,be-li2-a-zu,PN
5495,i3-dub,N
5495,a-sza3,N
5495,ul4-ul4-mah,FN
5496,kiszib3,N
5496,nam-sza3-tam,N
5496,na-ak-da-ma-ri,PN
5497,...,O
5497,gal-zu-da-ri2,PN
5498,2(disz),NU
5498,gin2,N
5498,ku3,N
5498,giri3,N
5498,ARAD2-hul3-la,PN
5499,kab2-ku5,N
5499,diri-tar,FN
5500,dumu,N
5500,ur-id2,PN
5501,ar-za-nu-um,PN
5502,lu2-{gesz}gigir-gu-la,PN
5503,lugal,N
5503,eb-la,GN
5503,asz2-nun-na{ki}-ka,GN
5504,ib-ni-zu,PN
5504,sukkal,N
5505,ki,N
5505,en-num-i3-li2,PN
5506,ki,N
5506,lugal-ni-a2,PN
5507,2(disz),NU
5507,bad3-dur2,PN
5508,1(disz),NU
5508,u2-x-x,PN
5509,ab-ba-gi-na,PN
5509,babbar2{ki},GN
5510,6(disz),NU
5510,masz2-gal,N
5510,gun3-a,V
5511,3(disz),NU
5511,ur-{d}x-x-nin-U-x,PN
5512,1(disz),NU
5512,kusz,N
5512,{szu}szudulx(|URxMIN|),V
5512,kusz,N
5512,si-ga,V
5513,lu2-gir-ri2-lu2,PN
5514,mu,N
5514,us2-sa,V
5514,gir13-gesz-ka,GN
5514,ba-hul,V
5515,mu,N
5515,lugal-i3-di3-sze3,PN
5516,2(disz),NU
5516,geme2-{d}asznan,PN
5517,mu,N
5517,us2-sa,V
5517,esz3{ki},GN
5517,ba-hul,V
5518,giri3-i3-sa6,PN
5519,ugula,N
5519,nigar-ga2,PN
5520,ur-gu-ga,PN
5521,nimgir-sza3-x,PN
5522,szu,N
5522,gam-ma,PN
5523,u3,CNJ
5523,dar-bi,N
5523,zabar,N
5524,3(u),NU
5524,2(disz),NU
5524,u8,N
5524,2(u),NU
5524,udu,N
5525,ki,N
5525,bu3-gu-u2,PN
5526,dumu,N
5526,lu2-nin-ga,PN
5527,geme2-sila-luh,PN
5527,lu2,N
5527,kas4,N
5528,ka-bi-zi-da,PN
5529,umma{ki},SN
5529,kar-sze3,N
5530,zah3,V
5530,da5-ri2-tum,PN
5531,kiszib3,N
5531,szu-ku8-bu-um,PN
5532,ki-tusz-lu2,PN
5533,ki,N
5533,lugal-sza3-an-na-ke4-ba-du3,PN
5534,{d}nin-sza3-ge-pa3-da,PN
5535,lugal,N
5535,babilax(|DIN.TIR|){ki},GN
5535,SU-mu,GN
5536,1(gesz2),NU
5536,2(u),NU
5536,udu,N
5536,1(disz),NU
5536,1/2(disz),NU
5536,sila3,N
5536,1(gesz2),NU
5536,5(disz),NU
5536,udu,N
5536,1(disz),NU
5536,sila3,N
5536,sze-bi,N
5536,3(barig),N
5536,5(disz),NU
5536,sila3,N
5536,...-ad-mu,PN
5537,giri3,N
5537,KU-x-nin-x,PN
5538,giri3,N
5538,dan-ne-ki,PN
5539,al-x-gu-la,PN
5540,2(asz),NU
5540,3(barig),N
5540,sze,N
5540,gur,N
5540,lugal,N
5540,la2-ia3,N
5540,1/3(disz),NU
5540,sze,N
5541,ki,N
5541,i3-la-...-ta,PN
5542,4(asz),NU
5542,du,V
5542,|PU3.SZA|-AN-amar,PN
5543,szuku,N
5543,nu-tuku,V
5543,ur-ki-ag2-ga2-mu,PN
5544,ki,N
5544,ur-e2-nun-na-ta,PN
5545,kiszib3,N
5545,e2-{d}inanna,PN
5546,ugula,N
5546,{gesz}na-ah-ba-tum,PN
5547,nin-di-iri-na,PN
5548,3(disz),NU
5548,a-da,PN
5549,4(u),NU
5549,gaba-sug-ga,FN
5550,ki,N
5550,ku-ri-ru,PN
5551,dumu,N
5551,lugal-a-zu,PN
5552,lugal-gi7,PN
5552,maszkim,N
5553,ba-ra-sa10,V
5553,...,O
5553,sza3-nin-ga2,PN
5554,ugula,N
5554,ur-PA-al,PN
5555,4(u),NU
5555,5(disz),NU
5555,gurusz,N
5555,u4,N
5555,1(disz)-sze3,NU
5555,a2,N
5555,i-tu-ru-um,PN
5555,szu,N
5555,a2,N
5555,silim-ma,V
5555,du11-ga,V
5556,lugal,N
5556,e2-da,GN
5556,amar-ka{ki},GN
5557,nin-szesz-szesz,PN
5558,mu,N
5558,ma-ah-li{ki},GN
5558,ba-hul,V
5559,2(asz),NU
5559,2(barig),N
5559,nin-igi,PN
5560,Ama-ki-lu5-la,PN
5560,szabra,N
5561,gaba-ri,N
5561,kiszib3-ba,V
5561,DI-bi,PN
5562,ki,N
5562,szesz-kal-la,PN
5562,dumu,N
5562,na-silim-ta,PN
5563,{d}szul-pa-e3-a-mu,PN
5564,a-sza3,N
5564,NE-pa-e3,FN
5564,i7,N
5564,nun-ta,N
5564,ka,N
5564,i7-lugal-gu-la,WN
5565,5(disz),NU
5565,gukkal,N
5565,asz-da-gaba,PN
5566,mu,N
5566,us2-sa,V
5566,dingir-su-ra-bi2{ki},GN
5566,ba-hul,V
5567,giri3,N
5567,lu2-{d}dumu-zi-da,PN
5567,szu-i,N
5568,...,O
5568,asz2-bi2-um,PN
5569,mu,N
5569,us2-sa,V
5569,hi-bi2-la-a-at{ki},GN
5569,ba-hul,V
5570,igi,N
5570,a-bi2-in,PN
5571,bu3-gu-szum,PN
5571,i3-dab5,V
5572,ma-an-sa6-sa6,PN
5573,2(gesz2),NU
5573,1(u),NU
5573,5(disz),NU
5573,udu,N
5573,bar-gal2,N
5574,ki,N
5574,{d}nin-hur-sag-lu2-ku3-nun-na,PN
5575,giri3,N
5575,si-ir-du-ki,PN
5576,1(gesz2),NU
5576,2(u),NU
5576,udu,N
5576,1(disz),NU
5576,1/2(disz),NU
5576,sila3,N
5576,1(gesz2),NU
5576,udu,N
5576,1(disz),NU
5576,sila3,N
5576,sze-bi,N
5576,3(barig),N
5576,ha6-u3,PN
5577,sza3-gu4-ka,PN
5577,gaba-ta,N
5578,giri3,N
5578,x-nagar,PN
5578,sa12-du5,N
5579,mu,N
5579,us2-sa,V
5579,gu2-u3-lu,PN
5579,{d}inanna,DN
5579,ba-hun,V
5580,puzur4#-{d}iszkur,PN
5580,lu2,N
5580,kin-gi4-a,N
5580,lugal,N
5581,lugal-ba-ra-ab-e3,PN
5582,a-sza3,N
5582,e2-lugal,FN
5583,u4,N
5583,5(disz)-kam,NU
5584,ki,N
5584,nu-ub-szi-x,PN
5585,1(disz),NU
5585,id-gur2,N
5585,i3,N
5585,dingir-i3-si,PN
5586,a-sza3,N
5586,en-x-...-x,FN
5587,2(barig),N
5587,3(ban2),N
5587,in-ku5-sza,PN
5588,n,NU
5588,4(barig),N
5588,1(ban2),N
5588,gur,N
5588,ki,N
5588,lugal-iri-da,PN
5589,kiszib3,N
5589,al-la-si4,PN
5590,1(asz),NU
5590,ba-ta-x,PN
5590,dumu,N
5590,GIN2-du6-da-kusz2,PN
5591,mu,N
5591,us2-sa,V
5591,szu-il2-la{ki},GN
5591,ba-hul,V
5592,1(disz),NU
5592,gin2,N
5592,ku3-babbar,N
5592,bu3-u2-nu-um,PN
5593,3(asz),NU
5593,du,V
5593,ba-al-li2,PN
5594,mu,N
5594,KI-AN{ki},GN
5594,ba-hul,V
5595,1(ban2),N
5595,5(disz),NU
5595,tu-tu,PN
5596,e2-duru5,N
5596,eridu,GN
5597,2(barig),N
5597,3(ban2),N
5597,ha-DU,PN
5598,lu2-en-na,PN
5599,ki,N
5599,ur-x-x-da,PN
5599,dumu,N
5599,ur-x-x-in,PN
5600,kiszib3,N
5600,hal-la-tum,PN
5601,in-du3-a,V
5602,i7,N
5602,{d}asar(E2-SZARA2)-lu2-hi,DN
5603,ugula,N
5603,lugal-pa-e3,PN
5604,x-da-am3,DN
5604,...,O
5605,ki,N
5605,{d}iszkur-a-mu,PN
5606,ki,N
5606,nin-x-x-ki-x,PN
5607,szu-palil,PN
5608,dumu,N
5608,ti-di,PN
5608,szusz3,N
5609,e2-duru5,N
5609,ki-nu-nir{ki}-x,GN
5610,1(disz),NU
5610,lu2-{d}en-lil2-la2,PN
5611,kiszib3,N
5611,ku-zu-ku-zu,PN
5612,ur-eb,PN
5612,maszkim,N
5613,mu,N
5613,en,N
5613,{d}nisaba,DN
5613,masz2-e,N
5613,i3-pa3,V
5614,mu,N
5614,us2-sa,V
5614,a-dag-ga{ki},GN
5614,ba-hul,V
5615,2(disz),NU
5615,{d}szul-gi-dalla,PN
5616,dumu,N
5616,lugal-ug3-ga2,PN
5617,mu,N
5617,dam,N
5617,dan-ni-a-sze3,PN
5618,4(disz),NU
5618,i3-li2-mu,PN
5618,a-ri-a,N
5618,in-ta-e3-a,PN
5618,dumu,N
5618,lu2-me-lam2,PN
5619,dumu,N
5619,lu2-{d}kal-kal,PN
5620,mu,N
5620,us2-sa,V
5620,{d}i-din-{d}da-gan,RN
5620,lugal-e,N
5620,bad3,N
5620,mar-tu,EN
5620,mu-ri-iq-ti-id-ni-im,ON
5620,mu-du3,V
5621,1(asz),NU
5621,saga,V
5621,e2-a-ba-ni,PN
5622,2(disz),NU
5622,u8,N
5622,a-lum,N
5622,2(disz),NU
5622,udu,N
5622,gukkal,N
5623,igi-6(disz)-gal2,NU
5623,1(u),NU
5623,5(disz),NU
5623,sze,N
5623,apin-la2,N
5623,a-a-ri2-in,PN
5623,szuku,N
5623,a-a-ti,PN
5623,gab2-ra,N
5624,kiszib3,N
5624,sag-ku3-ga,PN
5625,...,O
5625,lu2-iri-KA,PN
5625,nu-banda3,N
5626,giri3,N
5626,nin9-ab-ba,PN
5626,sukkal,N
5626,lugal,N
5627,ki,N
5627,an-na-ak-du-du,PN
5628,i3-dub,N
5628,a-sza3,N
5628,ambar-lagasz{ki}-ka,FN
5629,ki,N
5629,{d}suen-isz-ti-gal,PN
5630,{d}er3,PN
5631,nu-banda3,N
5631,{d}nagar-pa-e3,PN
5632,ab-ba-gi-na,PN
5632,babila2{ki},GN
5633,4(disz),NU
5633,sila3,N
5633,1(disz),NU
5633,n,NU
5633,gin2,N
5633,ur-ni-e2-a,PN
5634,...,O
5634,2(barig),N
5634,3(ban2),N
5634,geme2-ki-la2-a,PN
5634,x,O
5635,n,NU
5635,n(barig),N
5635,1(ban2),N
5635,gur,N
5635,ki,N
5635,ab-ba-kal-la,PN
5636,{d}nin-gesz-zi-da-nir-gal2,PN
5636,ugula,N
5636,usz-bar,N
5637,2(barig),N
5637,3(ban2),N
5637,i-tur2-dingir-szu,PN
5638,mu,N
5638,us2-sa,V
5638,e2-sag-da-na,GN
5638,ba-hul,V
5639,mu,N
5639,en,N
5639,HAR-da,DN
5639,ba-hun,V
5640,ki,N
5640,na-ru2,PN
5641,1(ban2),N
5641,5(disz),NU
5641,lugal-ga-ti-e-ki-ag2,PN
5642,dumu,N
5642,en-in-na-kal,PN
5643,ki,N
5643,sipa-{d}nin-gir2-su-ke4-i3-pa3,PN
5644,lugal-ka,PN
5644,lu2,N
5645,mu,N
5645,us2-sa,V
5645,si-u3{ki},GN
5645,ba-hul,V
5646,li-sza-num2,PN
5647,ki,N
5647,du6-su,PN
5648,ki,N
5648,a-AN-ba-az,PN
5649,...,O
5649,3(ban2),N
5649,5(disz),NU
5649,sila3,N
5649,i3-li2-szi-na-at,PN
5650,ki,N
5650,mi-il-ga-nu-um,PN
5651,ki-su7,N
5651,ti-ra-asz2-ta-ur-ag2-x,FN
5651,gub-ba,V
5652,1(barig),N
5652,2(ban2),N
5652,sze,N
5652,ur5-ra,N
5652,kiszib3,N
5652,dingir-su-ra-bi2,PN
5653,2(asz),NU
5653,saga,V
5653,a-lu5-lu5,PN
5654,lugal,N
5654,ba-nir{ki},GN
5654,hur-ti{ki},GN
5655,1(bur3),N
5655,GAN2,N
5655,1(u),NU
5655,2(asz),NU
5655,gur,N
5656,1(disz),NU
5656,gur,N
5656,...-lu5-lu5,PN
5657,mu,N
5657,us2-sa,V
5657,u2-lum{ki},GN
5657,ba-hul,V
5658,lu2-nigir-da,PN
5659,sza3-ge-pa3-da,PN
5659,gurdub-sze3,N
5659,gen-na,V
5660,mu-kux(DU),V
5660,il-ma-su,PN
5660,i3-dab5,V
5661,lugal-igi-du8,PN
5661,ensi2-ka,N
5662,ki,N
5662,ur-{d}AD-x,PN
5663,a-sza3,N
5663,ar-sza-ti-a-{d}nin-dar-a,FN
5663,sag,N
5663,erin-gaba,N
5664,a-sza3,N
5664,u2-sza-i7,FN
5665,nig2-dab5,N
5665,gesz-kin-ti,N
5665,ki,N
5665,a-a-mu,PN
5666,zi-mu,PN
5667,ki,N
5667,ur-ab-ba-ta,PN
5668,{d}nin-gal-nun-dam-mu,PN
5669,a-sza3,N
5669,an-za-gar2,FN
5670,mu,N
5670,us2-sa,V
5670,zabalam6{ki}-a,GN
5670,ba-hul,V
5671,kiszib3,N
5671,lugal-siki-BU,PN
5672,ugula,N
5672,szu-gar-gi4-ri-ma,PN
5673,kiszib3,N
5673,da-ad-zi-ad-a-ka,PN
5673,sza13-dub-ba,N
5674,i-di3-a-sur{ki},PN
5674,maszkim,N
5675,lugal-{d}dumu-zi,PN
5675,ra2-gaba,N
5675,en-na,N
5676,dumu,N
5676,ur-sukkal-de2,PN
5676,szusz3,N
5677,ugu2,N
5677,nu-ur2-{d}esz18-dar,PN
5678,5(disz),NU
5678,ma-na,N
5678,sze-gin2,N
5679,1(disz),NU
5679,sila4,N
5679,nin-iri-da,PN
5680,dumu,N
5680,mes-lam-ta-e3,PN
5681,u3,CNJ
5681,a-sza3,N
5681,e2-gir-gi4-lu2,FN
5682,6(disz),NU
5682,gurusz,N
5682,ugula,N
5682,geme2-gu2-sag-ga2,PN
5683,3(disz),NU
5683,gurusz,N
5683,ugula,N
5683,ur-e2-ma,PN
5684,dumu,N
5684,du-du-gu-la,PN
5685,a-a-i3-li2,PN
5686,x,O
5686,x-dan-num2-ta,PN
5687,u2-za-ar-{d}szul-gi{ki},PN
5688,mu,N
5688,lu2-tug2-gal,PN
5688,nu-banda3-sze3,N
5689,mu-kux(DU),N
5689,en-x,PN
5690,ki,N
5690,ab-ta-e3,PN
5691,x,O
5691,lugal-gu2,PN
5692,ki-til,PN
5693,kiszib3,N
5693,ur-{d}ab-u2,PN
5694,ki,N
5694,AN-x-ma-a,PN
5695,ur-{gesz}szita2,PN
5696,nin-en-gi7,PN
5696,dumu,N
5696,a2-na-na-asz,PN
5697,{d}szul-gi-NI,PN
5697,sukkal,N
5697,gaba-asz,N
5698,3(iku),N
5698,GAN2,N
5698,4(barig),N
5698,szu-{d}szu-mu-dar,PN
5699,e2-ki,PN
5700,mar-tu,EN
5700,dumu,N
5700,lugal-mar-tu,PN
5701,lu2-munu4-ga2,PN
5701,szabra,N
5701,i3-dab5,V
5702,giri3,N
5702,lu2-ba-gara2,PN
5703,kiszib3,N
5703,sza3-gu2-be7,PN
5704,{d}nin-igi-zi-bar,PN
5705,2/3(disz),NU
5705,gin2,N
5705,1(u),NU
5705,5(disz),NU
5705,sze,N
5705,apin-la2,N
5705,u2-da-mi-szar-ra-am,PN
5705,dumu,N
5705,u2-la-i3-li2-isz,PN
5706,1(disz),NU
5706,udu,N
5706,{d}esz18-dar-al-su,PN
5706,x,O
5706,x,O
5707,i3-dub,N
5707,a-sza3,N
5707,da-gi4-a-tur,FN
5708,szu,N
5708,ba-ti-esz2,V
5709,2(disz),NU
5709,ama-gi-na,PN
5710,2(disz),NU
5710,PA-ba-lu2-ba,PN
5710,dumu,N
5710,pa-lagab-pa-lagab-ba,PN
5711,2(disz),NU
5711,udu,N
5711,niga,V
5711,e2-a,DN
5712,4(gesz2),NU
5712,3(u),NU
5712,masz2,N
5713,1/2(disz),NU
5713,ur-me-me,PN
5714,er3-ra-bi2,PN
5714,sukkal,N
5715,ki,N
5715,nin-a-x-x-nin-x-x,PN
5716,erin2-sza3-gu4,PN
5717,7(disz),NU
5717,masz2-gal,N
5717,szimaszgi,N
5718,lu2-gar3,PN
5718,maszkim,N
5719,ki,N
5719,lugal-dingir-ur-{d}lamma,PN
5720,a-sza3,N
5720,sag-ta-KU-ru,FN
5721,unu{ki}-ta,SN
5721,ki,N
5721,ur-{d}szara2-ta,PN
5722,5(disz),NU
5722,sila3,N
5722,inim-ma-dingir-i3-zi,PN
5723,ki,N
5723,an-ne2-ki-ag2,PN
5724,1(esze3),N
5724,1(iku),N
5724,GAN2,N
5724,...,O
5725,kiszib3,N
5725,...-ga-ni,PN
5726,1(disz),NU
5726,tug2,N
5726,u2-ne-ra-da,PN
5726,iszib,N
5727,1(disz),NU
5727,udu,N
5727,sag-x-x,DN
5728,a-sza3,N
5728,gu2,N
5728,i7,N
5728,x-lum,WN
5729,8(disz),NU
5729,sar,N
5729,kin,N
5729,u2,N
5729,sahar-ba,N
5729,kab2-ku5,N
5729,edin-{d}amar-{d}suen-gin7-du10,FN
5730,...,O
5730,1(asz),NU
5730,2(ban2),N
5730,5(disz),NU
5730,sila3,N
5730,lu2-sal-gil-sa,PN
5731,1(u),NU
5731,6(disz),NU
5731,sar,N
5731,kab2-ku5,N
5731,na-ra-am-{d}suen,RN
5732,dumu,N
5732,zu2-ga-le,PN
5733,{d}x-...-da,PN
5734,ki,N
5734,ba-mu-sza-ak,PN
5735,ki,N
5735,a-gesztin-na-pirig-gin7-du,PN
5736,8(disz),NU
5736,sar,N
5736,kin,N
5736,u2,N
5736,sahar-ba,N
5736,kab2-ku5,N
5736,en-nu-lum-ma-{d}nin-gir2-su,FN
5737,dumu,N
5737,si-il-ha,PN
5738,3(disz),NU
5738,gurusz,N
5738,ugula,N
5738,ze2-la-da-num2,PN
5739,2(gesz2),NU
5739,3(u),NU
5739,7(disz)?,NU
5739,udu,N
5740,ki,N
5740,ur-{d}nin-an-na,PN
5741,{d}szul-i3-li2,PN
5742,ki,N
5742,{d}suen-a,PN
5743,gu2,N
5743,i7,N
5743,i7-sal4-la,WN
5744,ki-a-nag,N
5744,ka-ku3,PN
5745,1(disz),NU
5745,masz-da3,N
5745,{d}en-lil2-x,PN
5746,kab2-ku5,N
5746,ka-sahar{ki}-ke4-ne,GN
5746,tir-sze3,N
5747,lu2,N
5747,kin-gi4-a,N
5747,...-kal-gi-gul,PN
5747,szakkan6,N
5748,szunigin,N
5748,...,O
5748,1(gesz2),NU
5748,udu,N
5748,gukkal,N
5748,ba-usz2,V
5749,e2-{d}szakkan2,TN
5750,dub-sar3,N
5750,dumu,N
5750,na-u2-a,PN
5750,szusz3,N
5751,a-sza3,N
5751,gu2-i7-nun-na,FN
5752,i3-dub,N
5752,a-sza3,N
5752,a-ambar-tur,FN
5753,iti,N
5753,masz-ku3-gu7,MN
5754,giri3,N
5754,lu2-{d}nin-ildu3:ma,PN
5754,dub-sar,N
5755,kiszib3,N
5755,i-ti-ib-szi-na-at,PN
5756,dumu,N
5756,ha-la-{d}ba-ba6,PN
5757,kiszib3,N
5757,lugal-har-an-ni,PN
5758,{d}dumu-zi-an-na,PN
5759,giri3,N
5759,inim-{d}szara2,PN
5760,2(barig),N
5760,3(ban2),N
5760,a-hu-u-ni,PN
5761,dumu,N
5761,he2-GIN2,PN
5762,{d}pirig3-an-dul3,PN
5763,ki,N
5763,ma-an-szum2-ta,PN
5764,ki,N
5764,en-he2-gal2,PN
5765,giri3,N
5765,na-di,PN
5766,ki,N
5766,ba-na-x,PN
5767,ur-{d}sza-lu-sza,PN
5768,dingir-mu-tab-bil2,PN
5769,2(disz),NU
5769,ur-{d}nin-mar{ki}-ka,PN
5769,dumu,N
5769,ur-{d}si2-sa3,PN
5770,giri3,N
5770,ha-ba-zi-ge,PN
5770,dub-sar,N
5771,1(u),NU
5771,gu2,N
5771,im-babbar2,N
5772,szu-u3-du-{d}nin-ur4,PN
5772,aszgab,N
5773,dumu,N
5773,{d}nin-en-lil2,PN
5774,hu-un-nu-wa,PN
5775,dumu,N
5775,szu-ha,PN
5776,dumu,N
5776,lugal-la2,PN
5776,usz-bar,N
5777,ki,N
5777,ri-x,PN
5778,2(ban2),N
5778,munu4-ha-ma-x,PN
5779,giri3,N
5779,lu2-{d}nin-...,PN
5780,kiszib3,N
5780,lugal-x-x-su,PN
5781,a-sza3,N
5781,GAN2-lugal,FN
5782,kiszib3,N
5782,nam-sza3-tam,N
5782,a2-e11-da,PN
5783,ugula,N
5783,szu-{d}mah,PN
5784,szuku,N
5784,diri,V
5784,i7,N
5784,GAN-mah,WN
5784,4(ban2),N
5784,3(disz),NU
5784,1/3(disz)-ta,NU
5785,mu,N
5785,e2-ur-dun,PN
5786,3(disz),NU
5786,ba-ni,PN
5787,igi,N
5787,lugal-ad-al-ra-ni,PN
5788,sze-ba,N
5788,u3,CNJ
5788,a-sza3,N
5788,si-ki-giri3-ki-BAD,FN
5789,n,NU
5789,i3-li2-un,PN
5790,giri3-se3-ga,N
5790,{gesz}kiri6,N
5790,du11-ga-ni-zi-da,PN
5791,kab2-ku5,N
5791,unu{ki}-ga,GN
5791,tir-sze3,N
5792,ki,N
5792,i-szar-dim2,PN
5793,{d}ba-ba6-eb2-gu,PN
5793,lu2,N
5793,kas4,N
5794,3(asz),NU
5794,du,V
5794,giri3-{d}ba-ba6-eb2-gu-ul,PN
5795,kiszib3,N
5795,dingir-e-ri-isz,PN
5796,bu3-u2-kam,PN
5797,e2-duru5,N
5797,am3-ri2-ma{ki},GN
5798,1(disz),NU
5798,u3-zu-nu-ru-um,PN
5799,lugal,N
5799,a-pi2-sal4{ki},GN
5799,babila-ma{ki},GN
5800,ze2-du2-ru-um,PN
5801,mu,N
5801,asz-nun-na{ki},GN
5801,ba-hul,V
5802,kiszib3,N
5802,nin-nig2-ru-x-igi-ur-gig-x-x,PN
5802,sza13-dub-ba,N
5803,kiszib3,N
5803,nin-me-lam2,PN
5804,dumu,N
5804,{d}utu-gi-na,PN
5805,{d}nanna-mu-zu,PN
5806,4(u),NU
5806,6(disz),NU
5806,ma-na,N
5806,siki-ud5,N
5807,a-sza3,N
5807,gu2,N
5807,i7,N
5807,i7-u2-du-{d}nin-a-ra-li-ke4-ka,WN
5808,kab2-ku5,N
5808,GAN2-bu-x-x,FN
5808,gub-ba,V
5809,1(disz),NU
5809,dug,N
5809,dida,N
5809,1(ban2),N
5809,zi3,N
5809,lugal-ab-uri3{ki},PN
5809,lu2,N
5809,kin-gi4-a,N
5810,ki,N
5810,ur-si4-du3,PN
5811,ta-za-ga,PN
5812,dam,N
5812,er3-ri-ib2,PN
5813,mu,N
5813,us2-sa,V
5813,hu-hu-nu-ri{ki},GN
5813,ba-hul,V
5814,i3-DU,PN
5815,1(gesz2),NU
5815,2(u),NU
5815,udu,N
5815,1(disz),NU
5815,1/2(disz),NU
5815,sila3,N
5815,1(gesz2),NU
5815,udu,N
5815,1(disz),NU
5815,sila3,N
5815,sze-bi,N
5815,3(barig),N
5815,lugal-u2,PN
5816,ugula,N
5816,a-bu3-szu-ni,PN
5817,2(barig),N
5817,3(ban2),N
5817,lugal-dingir-ra,PN
5818,1(disz),NU
5818,id-gur2,N
5818,i3,N
5818,nin-e-a2-na,PN
5819,ki,N
5819,a-a-lu2-du10-a,PN
5820,ur-sa6-ga-ka,PN
5820,aga3-us2-gal,N
5821,1(u),NU
5821,ku6,N
5821,nig2-ki,N
5821,gur,N
5821,bar-ta-dub-ba,PN
5822,a2-da-da-a,PN
5823,ki,N
5823,nim-mu-igi-mu,PN
5824,ha-an-za-ab-tum,PN
5825,8(gesz2),NU
5825,gurusz,N
5825,u4,N
5825,1(disz)-sze3,NU
5826,a-sza3,N
5826,du6-a-hu,FN
5827,ur-nigar{gar},PN
5828,{d}utu-ig-sag,PN
5829,u4,N
5829,2(u),NU
5829,4(disz)-kam,NU
5830,3(asz),NU
5830,du,V
5830,nin-nig2-zu-e,PN
5831,na-na-tum,PN
5831,i3-dab5,V
5832,3(disz),NU
5832,ra-bi2-dingir,PN
5833,ki,N
5833,ur-{d}AN-tur-KA,PN
5834,2(gesz2),NU
5834,gur,N
5834,a-sza3,N
5834,hi-ba-ri2-tum,FN
5835,dumu,N
5835,{d}nin9-a-zu,PN
5835,szusz3,N
5836,dumu,N
5836,sza-ba-ga,PN
5837,usz2,V
5837,igi-sa6-sa6,PN
5838,ma2-gul,PN
5839,ki,N
5839,lu2-gi-na-ta,PN
5840,dumu,N
5840,szu-{d}er3,PN
5841,na-ze2-i3-li2,PN
5841,dumu,N
5841,KA-nu,PN
5842,i7,N
5842,gibil,V
5842,i7-UD@g,WN
5843,{d}utu-i3-kusz2,PN
5844,dub-sar,N
5844,lugal,N
5844,e2,N
5844,szu-szum2-ma,N
5845,7(disz),NU
5845,{gi}gur,N
5845,nig2-ar3-ra,N
5845,a2-bi,N
5845,u4,N
5845,3(disz),NU
5845,1/2(disz),NU
5846,ku3-bi,N
5846,igi-6(disz)-gal2,NU
5846,3(disz),NU
5846,sze,N
5847,1(disz),NU
5847,dug,N
5847,KU,N
5847,uruda,N
5848,hu-un-nu-szu,PN
5849,mu,N
5849,us2-sa,V
5849,{d}nin-e2-gibil4-le{ki},GN
5849,ba-hul,V
5850,giri3,N
5850,da-ga-...,PN
5851,ama-nig2-kal-la,PN
5852,1(disz),NU
5852,gan-{d}saman,PN
5853,...,O
